t,t0,treatment_period,yit,country,category_group,x_temp
18962,1,0,393242,belgium,other,42.473
18962,1,0,1453651,belgium,renewable_ex_nuclear,42.473
18962,1,0,2241422,bulgaria,fossil,36.918
18962,1,0,1351452,bulgaria,nuclear,36.918
18962,1,0,605506,bulgaria,renewable_ex_nuclear,36.918
18962,1,0,3606726,czech_republic,fossil,35.617
18962,1,0,2173151,czech_republic,nuclear,35.617
18962,1,0,785561,czech_republic,renewable_ex_nuclear,35.617
18962,1,0,1086297,denmark,fossil,35.675
18962,1,0,1949286,denmark,renewable_ex_nuclear,35.675
18962,1,0,541247,estonia,fossil,24.376
18962,1,0,105142,estonia,renewable_ex_nuclear,24.376
18962,1,0,1481747,finland,fossil,20.722
18962,1,0,1742895,finland,nuclear,20.722
18962,1,0,94976,finland,other,20.722
18962,1,0,2284127,finland,renewable_ex_nuclear,20.722
18962,1,0,4728565,france,fossil,44.371
18962,1,0,26376754,france,nuclear,44.371
18962,1,0,8754414,france,renewable_ex_nuclear,44.371
18962,1,0,18606545.25,germany,fossil,36.092
18962,1,0,4725648,germany,nuclear,36.092
18962,1,0,252267.5,germany,other,36.092
18962,1,0,15843472,germany,renewable_ex_nuclear,36.092
18962,1,0,2101563,greece,fossil,53.057
18962,1,0,1746293,greece,renewable_ex_nuclear,53.057
18962,1,0,1070813.25,hungary,fossil,35.363
18962,1,0,974970.25,hungary,nuclear,35.363
18962,1,0,48099,hungary,other,35.363
18962,1,0,206043,hungary,renewable_ex_nuclear,35.363
18962,1,0,265027,latvia,fossil,NA
18962,1,0,33627,latvia,other,NA
18962,1,0,280760,latvia,renewable_ex_nuclear,NA
18962,1,0,77442,lithuania,fossil,24.214
18962,1,0,8830,lithuania,other,24.214
18962,1,0,225432,lithuania,renewable_ex_nuclear,24.214
18962,1,0,27926,luxembourg,fossil,39.495
18962,1,0,56334,luxembourg,renewable_ex_nuclear,39.495
18962,1,0,5740253.5,netherlands,fossil,41.976
18962,1,0,300933,netherlands,nuclear,41.976
18962,1,0,2015754.25,netherlands,other,41.976
18962,1,0,1233820.75,netherlands,renewable_ex_nuclear,41.976
18962,1,0,68349,norway,fossil,26.382
18962,1,0,13319833,norway,renewable_ex_nuclear,26.382
18962,1,0,11207602,poland,fossil,30.642
18962,1,0,1776399,poland,renewable_ex_nuclear,30.642
18962,1,0,964601,portugal,fossil,57.66
18962,1,0,13615,portugal,other,57.66
18962,1,0,2873967,portugal,renewable_ex_nuclear,57.66
18962,1,0,1771856.5,romania,fossil,37.291
18962,1,0,857844.5,romania,nuclear,37.291
18962,1,0,1724675.25,romania,renewable_ex_nuclear,37.291
18962,1,0,459041,slovakia,fossil,36.267
18962,1,0,1235323,slovakia,nuclear,36.267
18962,1,0,112444,slovakia,other,36.267
18962,1,0,396046,slovakia,renewable_ex_nuclear,36.267
18962,1,0,346545,slovenia,fossil,34.516
18962,1,0,432362,slovenia,nuclear,34.516
18962,1,0,252099,slovenia,renewable_ex_nuclear,34.516
18962,1,0,6399283,spain,fossil,48.396
18962,1,0,3290188,spain,nuclear,48.396
18962,1,0,26751,spain,other,48.396
18962,1,0,9761933,spain,renewable_ex_nuclear,48.396
18993,0,1,1415107.5,austria,fossil,37.556
18993,0,1,14256,austria,other,37.556
18993,0,1,3488530.25,austria,renewable_ex_nuclear,37.556
18993,0,1,2024050,belgium,fossil,40.189
18993,0,1,3863844,belgium,nuclear,40.189
18993,0,1,483506,belgium,other,40.189
18993,0,1,1396143,belgium,renewable_ex_nuclear,40.189
18993,0,1,2436380,bulgaria,fossil,32.122
18993,0,1,1405619,bulgaria,nuclear,32.122
18993,0,1,653832,bulgaria,renewable_ex_nuclear,32.122
18993,0,1,3471829,czech_republic,fossil,36.101
18993,0,1,2254668,czech_republic,nuclear,36.101
18993,0,1,868573,czech_republic,renewable_ex_nuclear,36.101
18993,0,1,927170,denmark,fossil,38.685
18993,0,1,2485946,denmark,renewable_ex_nuclear,38.685
18993,0,1,455127,estonia,fossil,28.268
18993,0,1,121585,estonia,renewable_ex_nuclear,28.268
18993,0,1,1092583,finland,fossil,26.217
18993,0,1,1813961,finland,nuclear,26.217
18993,0,1,81777,finland,other,26.217
18993,0,1,2483885,finland,renewable_ex_nuclear,26.217
18993,0,1,5367251,france,fossil,40.795
18993,0,1,30484543,france,nuclear,40.795
18993,0,1,8895590,france,renewable_ex_nuclear,40.795
18993,0,1,18711366.5,germany,fossil,38.535
18993,0,1,2515873.25,germany,nuclear,38.535
18993,0,1,254814,germany,other,38.535
18993,0,1,20139941,germany,renewable_ex_nuclear,38.535
18993,0,1,1869489,greece,fossil,48.068
18993,0,1,1627791,greece,renewable_ex_nuclear,48.068
18993,0,1,1010260.5,hungary,fossil,35.054
18993,0,1,1257088.25,hungary,nuclear,35.054
18993,0,1,50422.75,hungary,other,35.054
18993,0,1,271577.25,hungary,renewable_ex_nuclear,35.054
18993,0,1,165461,latvia,fossil,NA
18993,0,1,37582,latvia,other,NA
18993,0,1,248481,latvia,renewable_ex_nuclear,NA
18993,0,1,24008,lithuania,fossil,27.903
18993,0,1,8543,lithuania,other,27.903
18993,0,1,378253,lithuania,renewable_ex_nuclear,27.903
18993,0,1,27734.75,luxembourg,fossil,36.609
18993,0,1,55228,luxembourg,renewable_ex_nuclear,36.609
18993,0,1,5563516,netherlands,fossil,42.185
18993,0,1,314322.5,netherlands,nuclear,42.185
18993,0,1,2281273.5,netherlands,other,42.185
18993,0,1,1292630,netherlands,renewable_ex_nuclear,42.185
18993,0,1,73849,norway,fossil,31.818
18993,0,1,12856979,norway,renewable_ex_nuclear,31.818
18993,0,1,10372513,poland,fossil,33.978
18993,0,1,2560086,poland,renewable_ex_nuclear,33.978
18993,0,1,1238739,portugal,fossil,54.766
18993,0,1,15648,portugal,other,54.766
18993,0,1,2408259,portugal,renewable_ex_nuclear,54.766
18993,0,1,1772081.25,romania,fossil,37.123
18993,0,1,911280.25,romania,nuclear,37.123
18993,0,1,2108609.75,romania,renewable_ex_nuclear,37.123
18993,0,1,443360,slovakia,fossil,36.507
18993,0,1,1282702,slovakia,nuclear,36.507
18993,0,1,123790,slovakia,other,36.507
18993,0,1,521916,slovakia,renewable_ex_nuclear,36.507
18993,0,1,364617,slovenia,fossil,34.398
18993,0,1,444674,slovenia,nuclear,34.398
18993,0,1,250007,slovenia,renewable_ex_nuclear,34.398
18993,0,1,7189131,spain,fossil,44.621
18993,0,1,4388700,spain,nuclear,44.621
18993,0,1,14803,spain,other,44.621
18993,0,1,8731673,spain,renewable_ex_nuclear,44.621
19024,0,1,1141285.75,austria,fossil,42.8
19024,0,1,12672,austria,other,42.8
19024,0,1,3114549.75,austria,renewable_ex_nuclear,42.8
19024,0,1,1114278,belgium,fossil,44.214
19024,0,1,3147462,belgium,nuclear,44.214
19024,0,1,414764,belgium,other,44.214
19024,0,1,1966206,belgium,renewable_ex_nuclear,44.214
19024,0,1,2120592,bulgaria,fossil,38.62
19024,0,1,1249466,bulgaria,nuclear,38.62
19024,0,1,465885,bulgaria,renewable_ex_nuclear,38.62
19024,0,1,2663240,czech_republic,fossil,40.46
19024,0,1,2083870,czech_republic,nuclear,40.46
19024,0,1,851046,czech_republic,renewable_ex_nuclear,40.46
19024,0,1,669858,denmark,fossil,39.169
19024,0,1,2588731,denmark,renewable_ex_nuclear,39.169
19024,0,1,272652,estonia,fossil,31.307
19024,0,1,128393,estonia,renewable_ex_nuclear,31.307
19024,0,1,895264,finland,fossil,28.168
19024,0,1,1612023,finland,nuclear,28.168
19024,0,1,63745,finland,other,28.168
19024,0,1,2084008,finland,renewable_ex_nuclear,28.168
19024,0,1,3930611,france,fossil,45.509
19024,0,1,25140768,france,nuclear,45.509
19024,0,1,9136444,france,renewable_ex_nuclear,45.509
19024,0,1,13297132.25,germany,fossil,41.874
19024,0,1,2306734.25,germany,nuclear,41.874
19024,0,1,195011.5,germany,other,41.874
19024,0,1,24618345,germany,renewable_ex_nuclear,41.874
19024,0,1,1677928,greece,fossil,52.688
19024,0,1,1135901,greece,renewable_ex_nuclear,52.688
19024,0,1,917854.25,hungary,fossil,41.496
19024,0,1,830423,hungary,nuclear,41.496
19024,0,1,43245.25,hungary,other,41.496
19024,0,1,315135.25,hungary,renewable_ex_nuclear,41.496
19024,0,1,35427,latvia,fossil,NA
19024,0,1,32471,latvia,other,NA
19024,0,1,307851,latvia,renewable_ex_nuclear,NA
19024,0,1,15919,lithuania,fossil,32.173
19024,0,1,8467,lithuania,other,32.173
19024,0,1,368759,lithuania,renewable_ex_nuclear,32.173
19024,0,1,21094,luxembourg,fossil,40.716
19024,0,1,79474.5,luxembourg,renewable_ex_nuclear,40.716
19024,0,1,3253346.5,netherlands,fossil,44.338
19024,0,1,279301.75,netherlands,nuclear,44.338
19024,0,1,2237208,netherlands,other,44.338
19024,0,1,1667033,netherlands,renewable_ex_nuclear,44.338
19024,0,1,67895,norway,fossil,33.532
19024,0,1,10923442,norway,renewable_ex_nuclear,33.532
19024,0,1,8534423,poland,fossil,38.372
19024,0,1,2904297,poland,renewable_ex_nuclear,38.372
19024,0,1,1032030,portugal,fossil,57.387
19024,0,1,14691,portugal,other,57.387
19024,0,1,1735251,portugal,renewable_ex_nuclear,57.387
19024,0,1,1630949.25,romania,fossil,43.118
19024,0,1,808872.25,romania,nuclear,43.118
19024,0,1,1535231,romania,renewable_ex_nuclear,43.118
19024,0,1,332839,slovakia,fossil,42.172
19024,0,1,1103780,slovakia,nuclear,42.172
19024,0,1,113815,slovakia,other,42.172
19024,0,1,503855,slovakia,renewable_ex_nuclear,42.172
19024,0,1,325213,slovenia,fossil,40.774
19024,0,1,397928,slovenia,nuclear,40.774
19024,0,1,177030,slovenia,renewable_ex_nuclear,40.774
19024,0,1,5858863,spain,fossil,50.054
19024,0,1,4089275,spain,nuclear,50.054
19024,0,1,9395,spain,other,50.054
19024,0,1,7602032,spain,renewable_ex_nuclear,50.054
19052,0,1,1340252.75,austria,fossil,44.475
19052,0,1,14256,austria,other,44.475
19052,0,1,2974675.75,austria,renewable_ex_nuclear,44.475
19052,0,1,1581271,belgium,fossil,47.749
19052,0,1,3167963,belgium,nuclear,47.749
19052,0,1,452146,belgium,other,47.749
19052,0,1,1472217,belgium,renewable_ex_nuclear,47.749
19052,0,1,2414895,bulgaria,fossil,37.265
19052,0,1,1404176,bulgaria,nuclear,37.265
19052,0,1,632400,bulgaria,renewable_ex_nuclear,37.265
19052,0,1,3452828,czech_republic,fossil,41.714
19052,0,1,2262411,czech_republic,nuclear,41.714
19052,0,1,994621,czech_republic,renewable_ex_nuclear,41.714
19052,0,1,1038051,denmark,fossil,39.855
19052,0,1,1661984,denmark,renewable_ex_nuclear,39.855
19052,0,1,446460,estonia,fossil,33.934
19052,0,1,159889,estonia,renewable_ex_nuclear,33.934
19052,0,1,849429,finland,fossil,32.464
19052,0,1,1920283,finland,nuclear,32.464
19052,0,1,55522,finland,other,32.464
19052,0,1,2390712,finland,renewable_ex_nuclear,32.464
19052,0,1,4503389,france,fossil,50.181
19052,0,1,23193626,france,nuclear,50.181
19052,0,1,8147962,france,renewable_ex_nuclear,50.181
19052,0,1,19669183,germany,fossil,43.895
19052,0,1,2594004.75,germany,nuclear,43.895
19052,0,1,238627.75,germany,other,43.895
19052,0,1,17099093,germany,renewable_ex_nuclear,43.895
19052,0,1,2433966,greece,fossil,49.587
19052,0,1,1466793,greece,renewable_ex_nuclear,49.587
19052,0,1,896624.5,hungary,fossil,42.435
19052,0,1,1233159.5,hungary,nuclear,42.435
19052,0,1,46050.5,hungary,other,42.435
19052,0,1,412710.75,hungary,renewable_ex_nuclear,42.435
19052,0,1,9273,latvia,fossil,NA
19052,0,1,31746,latvia,other,NA
19052,0,1,352547,latvia,renewable_ex_nuclear,NA
19052,0,1,82795,lithuania,fossil,35.223
19052,0,1,8258,lithuania,other,35.223
19052,0,1,318546,lithuania,renewable_ex_nuclear,35.223
19052,0,1,20036,luxembourg,fossil,45.222
19052,0,1,67201,luxembourg,renewable_ex_nuclear,45.222
19052,0,1,5022057,netherlands,fossil,46.499
19052,0,1,306192,netherlands,nuclear,46.499
19052,0,1,2357876.75,netherlands,other,46.499
19052,0,1,817777.25,netherlands,renewable_ex_nuclear,46.499
19052,0,1,74352,norway,fossil,38.293
19052,0,1,12540798,norway,renewable_ex_nuclear,38.293
19052,0,1,10739969,poland,fossil,39.954
19052,0,1,2076568,poland,renewable_ex_nuclear,39.954
19052,0,1,1134090,portugal,fossil,57.225
19052,0,1,14314,portugal,other,57.225
19052,0,1,2525468,portugal,renewable_ex_nuclear,57.225
19052,0,1,1401456,romania,fossil,42.912
19052,0,1,909004.75,romania,nuclear,42.912
19052,0,1,1814497.75,romania,renewable_ex_nuclear,42.912
19052,0,1,254611,slovakia,fossil,43.307
19052,0,1,1239110,slovakia,nuclear,43.307
19052,0,1,109285,slovakia,other,43.307
19052,0,1,493356,slovakia,renewable_ex_nuclear,43.307
19052,0,1,428596,slovenia,fossil,41.979
19052,0,1,444828,slovenia,nuclear,41.979
19052,0,1,193672,slovenia,renewable_ex_nuclear,41.979
19052,0,1,5581871,spain,fossil,50.282
19052,0,1,4163114,spain,nuclear,50.282
19052,0,1,19659,spain,other,50.282
19052,0,1,9360944,spain,renewable_ex_nuclear,50.282
19083,0,1,688154,austria,fossil,49.373
19083,0,1,13200,austria,other,49.373
19083,0,1,3425413.5,austria,renewable_ex_nuclear,49.373
19083,0,1,1076950,belgium,fossil,50.086
19083,0,1,3031259,belgium,nuclear,50.086
19083,0,1,380805,belgium,other,50.086
19083,0,1,1773864,belgium,renewable_ex_nuclear,50.086
19083,0,1,1725258,bulgaria,fossil,50.647
19083,0,1,1112176,bulgaria,nuclear,50.647
19083,0,1,558413,bulgaria,renewable_ex_nuclear,50.647
19083,0,1,2213277,czech_republic,fossil,45.981
19083,0,1,2003306,czech_republic,nuclear,45.981
19083,0,1,910251,czech_republic,renewable_ex_nuclear,45.981
19083,0,1,605020,denmark,fossil,44.12
19083,0,1,1675957,denmark,renewable_ex_nuclear,44.12
19083,0,1,244000,estonia,fossil,38.441
19083,0,1,176029,estonia,renewable_ex_nuclear,38.441
19083,0,1,642566,finland,fossil,38.12
19083,0,1,1894153,finland,nuclear,38.12
19083,0,1,41289,finland,other,38.12
19083,0,1,1809201,finland,renewable_ex_nuclear,38.12
19083,0,1,2768970,france,fossil,52.666
19083,0,1,18025475,france,nuclear,52.666
19083,0,1,8533005,france,renewable_ex_nuclear,52.666
19083,0,1,13794976.25,germany,fossil,48.35
19083,0,1,2387946.25,germany,nuclear,48.35
19083,0,1,174191.25,germany,other,48.35
19083,0,1,19128457.75,germany,renewable_ex_nuclear,48.35
19083,0,1,936079,greece,fossil,63.014
19083,0,1,1189492,greece,renewable_ex_nuclear,63.014
19083,0,1,568597.75,hungary,fossil,49.916
19083,0,1,1156846.5,hungary,nuclear,49.916
19083,0,1,41531.5,hungary,other,49.916
19083,0,1,398602.5,hungary,renewable_ex_nuclear,49.916
19083,0,1,7839,latvia,fossil,NA
19083,0,1,20916,latvia,other,NA
19083,0,1,500647,latvia,renewable_ex_nuclear,NA
19083,0,1,41837,lithuania,fossil,42.631
19083,0,1,3854,lithuania,other,42.631
19083,0,1,277371,lithuania,renewable_ex_nuclear,42.631
19083,0,1,17940.5,luxembourg,fossil,47.836
19083,0,1,72380.25,luxembourg,renewable_ex_nuclear,47.836
19083,0,1,3301660,netherlands,fossil,49.467
19083,0,1,80350.5,netherlands,nuclear,49.467
19083,0,1,2215691.25,netherlands,other,49.467
19083,0,1,964477.5,netherlands,renewable_ex_nuclear,49.467
19083,0,1,61417,norway,fossil,44.379
19083,0,1,9123846,norway,renewable_ex_nuclear,44.379
19083,0,1,8734290,poland,fossil,45.495
19083,0,1,2520268,poland,renewable_ex_nuclear,45.495
19083,0,1,910644,portugal,fossil,59.186
19083,0,1,12005,portugal,other,59.186
19083,0,1,2295983,portugal,renewable_ex_nuclear,59.186
19083,0,1,1081703.75,romania,fossil,54.735
19083,0,1,840118.75,romania,nuclear,54.735
19083,0,1,1841312.75,romania,renewable_ex_nuclear,54.735
19083,0,1,220836,slovakia,fossil,48.897
19083,0,1,952971,slovakia,nuclear,48.897
19083,0,1,87697,slovakia,other,48.897
19083,0,1,499995,slovakia,renewable_ex_nuclear,48.897
19083,0,1,225025,slovenia,fossil,49.349
19083,0,1,412663,slovenia,nuclear,49.349
19083,0,1,273540,slovenia,renewable_ex_nuclear,49.349
19083,0,1,4377307,spain,fossil,54.203
19083,0,1,3697592,spain,nuclear,54.203
19083,0,1,24385,spain,other,54.203
19083,0,1,9464703,spain,renewable_ex_nuclear,54.203
19113,0,1,542268.25,austria,fossil,63.409
19113,0,1,14256,austria,other,63.409
19113,0,1,4131567.5,austria,renewable_ex_nuclear,63.409
19113,0,1,1268072,belgium,fossil,59.145
19113,0,1,3126739,belgium,nuclear,59.145
19113,0,1,362481,belgium,other,59.145
19113,0,1,1578935,belgium,renewable_ex_nuclear,59.145
19113,0,1,1748340,bulgaria,fossil,61.298
19113,0,1,776453,bulgaria,nuclear,61.298
19113,0,1,600915,bulgaria,renewable_ex_nuclear,61.298
19113,0,1,2247868,czech_republic,fossil,60.272
19113,0,1,1862045,czech_republic,nuclear,60.272
19113,0,1,965278,czech_republic,renewable_ex_nuclear,60.272
19113,0,1,594166,denmark,fossil,53.966
19113,0,1,1604113,denmark,renewable_ex_nuclear,53.966
19113,0,1,303995,estonia,fossil,48.999
19113,0,1,264547,estonia,renewable_ex_nuclear,48.999
19113,0,1,654071,finland,fossil,48.785
19113,0,1,1284682,finland,nuclear,48.785
19113,0,1,32681,finland,other,48.785
19113,0,1,2330294,finland,renewable_ex_nuclear,48.785
19113,0,1,2587380,france,fossil,62.183
19113,0,1,17801485,france,nuclear,62.183
19113,0,1,8734274,france,renewable_ex_nuclear,62.183
19113,0,1,12744104.5,germany,fossil,59.85
19113,0,1,1950477.5,germany,nuclear,59.85
19113,0,1,136563.75,germany,other,59.85
19113,0,1,18574516,germany,renewable_ex_nuclear,59.85
19113,0,1,1280717,greece,fossil,71.252
19113,0,1,1250833,greece,renewable_ex_nuclear,71.252
19113,0,1,615363,hungary,fossil,64.671
19113,0,1,1176939.25,hungary,nuclear,64.671
19113,0,1,39270.75,hungary,other,64.671
19113,0,1,443176,hungary,renewable_ex_nuclear,64.671
19113,0,1,12926,latvia,fossil,NA
19113,0,1,13963,latvia,other,NA
19113,0,1,251350,latvia,renewable_ex_nuclear,NA
19113,0,1,34991,lithuania,fossil,52.453
19113,0,1,1944,lithuania,other,52.453
19113,0,1,278441,lithuania,renewable_ex_nuclear,52.453
19113,0,1,14165.5,luxembourg,fossil,57.97
19113,0,1,74941,luxembourg,renewable_ex_nuclear,57.97
19113,0,1,3528196.75,netherlands,fossil,57.056
19113,0,1,310223.25,netherlands,nuclear,57.056
19113,0,1,2085263.75,netherlands,other,57.056
19113,0,1,734426.5,netherlands,renewable_ex_nuclear,57.056
19113,0,1,55707,norway,fossil,52.469
19113,0,1,9181661,norway,renewable_ex_nuclear,52.469
19113,0,1,8750259,poland,fossil,57.39
19113,0,1,2622639,poland,renewable_ex_nuclear,57.39
19113,0,1,1165518,portugal,fossil,68.345
19113,0,1,7620,portugal,other,68.345
19113,0,1,2023700,portugal,renewable_ex_nuclear,68.345
19113,0,1,1492779,romania,fossil,66.016
19113,0,1,557165.25,romania,nuclear,66.016
19113,0,1,1878675.75,romania,renewable_ex_nuclear,66.016
19113,0,1,200702,slovakia,fossil,63.012
19113,0,1,1049720,slovakia,nuclear,63.012
19113,0,1,73768,slovakia,other,63.012
19113,0,1,510619,slovakia,renewable_ex_nuclear,63.012
19113,0,1,225433,slovenia,fossil,62.817
19113,0,1,443062,slovenia,nuclear,62.817
19113,0,1,345753,slovenia,renewable_ex_nuclear,62.817
19113,0,1,4901925.5,spain,fossil,68.62
19113,0,1,3546081.5,spain,nuclear,68.62
19113,0,1,16357,spain,other,68.62
19113,0,1,9813822.5,spain,renewable_ex_nuclear,68.62
19144,0,1,186222.5,austria,fossil,70.985
19144,0,1,13728,austria,other,70.985
19144,0,1,4133905.25,austria,renewable_ex_nuclear,70.985
19144,0,1,1412399,belgium,fossil,63.605
19144,0,1,2599009,belgium,nuclear,63.605
19144,0,1,334412,belgium,other,63.605
19144,0,1,1614426,belgium,renewable_ex_nuclear,63.605
19144,0,1,1538181,bulgaria,fossil,68.204
19144,0,1,1298586,bulgaria,nuclear,68.204
19144,0,1,625727,bulgaria,renewable_ex_nuclear,68.204
19144,0,1,2519263,czech_republic,fossil,68.007
19144,0,1,1935528,czech_republic,nuclear,68.007
19144,0,1,839797,czech_republic,renewable_ex_nuclear,68.007
19144,0,1,441741,denmark,fossil,60.982
19144,0,1,1155192,denmark,renewable_ex_nuclear,60.982
19144,0,1,285879,estonia,fossil,61.824
19144,0,1,220551,estonia,renewable_ex_nuclear,61.824
19144,0,1,353202,finland,fossil,61.532
19144,0,1,1532243,finland,nuclear,61.532
19144,0,1,20172,finland,other,61.532
19144,0,1,1910150,finland,renewable_ex_nuclear,61.532
19144,0,1,2202482,france,fossil,67.388
19144,0,1,17363342,france,nuclear,67.388
19144,0,1,7399521,france,renewable_ex_nuclear,67.388
19144,0,1,13262030.75,germany,fossil,68.637
19144,0,1,1887713.25,germany,nuclear,68.637
19144,0,1,140822.75,germany,other,68.637
19144,0,1,17281811,germany,renewable_ex_nuclear,68.637
19144,0,1,1913317,greece,fossil,81.031
19144,0,1,1438900,greece,renewable_ex_nuclear,81.031
19144,0,1,627260.75,hungary,fossil,73.136
19144,0,1,1076823.25,hungary,nuclear,73.136
19144,0,1,43812,hungary,other,73.136
19144,0,1,476638.25,hungary,renewable_ex_nuclear,73.136
19144,0,1,974,latvia,fossil,NA
19144,0,1,14494,latvia,other,NA
19144,0,1,201866,latvia,renewable_ex_nuclear,NA
19144,0,1,67046,lithuania,fossil,65.764
19144,0,1,1872,lithuania,other,65.764
19144,0,1,208212,lithuania,renewable_ex_nuclear,65.764
19144,0,1,12695,luxembourg,fossil,63.908
19144,0,1,67848.5,luxembourg,renewable_ex_nuclear,63.908
19144,0,1,4659971.75,netherlands,fossil,62.478
19144,0,1,295111.25,netherlands,nuclear,62.478
19144,0,1,2083124,netherlands,other,62.478
19144,0,1,601037,netherlands,renewable_ex_nuclear,62.478
19144,0,1,100000,norway,fossil,62.044
19144,0,1,9572436,norway,renewable_ex_nuclear,62.044
19144,0,1,8683936,poland,fossil,67.944
19144,0,1,2260115,poland,renewable_ex_nuclear,67.944
19144,0,1,1313130,portugal,fossil,69.003
19144,0,1,7312,portugal,other,69.003
19144,0,1,1666958,portugal,renewable_ex_nuclear,69.003
19144,0,1,1543524,romania,fossil,74.791
