t,t0,treatment_period,yit,country,x_load,temp
16452,0,0,377198,portugal,943697,51.217
16452,0,0,571097,romania,1060305,34.643
16452,0,0,43371,slovakia,499932,39.411
16452,0,0,1929136,spain,4614426,36.869
16459,0,0,336985.75,austria,4097000,34.364
16459,0,0,561765,belgium,6545251,37.627
16459,0,0,505854,bulgaria,741256,34.186
16459,0,0,786167,czech_republic,1198773,33.522
16459,0,0,370620,denmark,619793,34.575
16459,0,0,164188,estonia,155730,30.401
16459,0,0,407442,finland,1563359,31.661
16459,0,0,1249880,france,10460167,39.174
16459,0,0,4389996.75,germany,36157698,34.531
16459,0,0,191845,hungary,2923515,31.907
16459,0,0,29146,lithuania,192223,30.494
16459,0,0,8002.5,luxembourg,305382,33.464
16459,0,0,776528.5,netherlands,7321503,38.699
16459,0,0,51463,norway,2621250,30.86
16459,0,0,2436992,poland,2874805,32.144
16459,0,0,358586,portugal,898925,54.488
16459,0,0,492066,romania,1050542,37.045
16459,0,0,53893,slovakia,511142,33.236
16459,0,0,1597554,spain,4482373,44.416
16466,0,0,347714.75,austria,4428944,32.211
16466,0,0,547163,belgium,6698330,33.612
16466,0,0,427602,bulgaria,707507,35.236
16466,0,0,855922,czech_republic,1207677,29.865
16466,0,0,447171,denmark,622662,29.754
16466,0,0,184383,estonia,153286,30.884
16466,0,0,475692,finland,1566918,31.677
16466,0,0,1249383,france,10882752,34.566
16466,0,0,4879846,germany,36247421,30.608
16466,0,0,199040,hungary,2911785,33.669
16466,0,0,29880,lithuania,189749,29.509
16466,0,0,7788.5,luxembourg,304815,28.829
16466,0,0,890808,netherlands,7056228,34.202
16466,0,0,57827,norway,2798840,22.885
16466,0,0,2454790,poland,2851147,31.132
16466,0,0,272066,portugal,918586,49.769
16466,0,0,455965,romania,1040144,38.319
16466,0,0,76629,slovakia,507919,30.944
16466,0,0,1198665,spain,4554898,38.979
16473,0,0,345239.5,austria,4622969,35.154
16473,0,0,620547,belgium,6614723,37.797
16473,0,0,439238,bulgaria,777699,21.883
16473,0,0,814346,czech_republic,1209801,33.528
16473,0,0,357048,denmark,597069,36.858
16473,0,0,170683,estonia,143142,32.931
16473,0,0,411313,finland,1530291,32.164
16473,0,0,1282154,france,10679956,37.81
16473,0,0,4443611.5,germany,36235649,35.296
16473,0,0,195928.75,hungary,2919583,34.461
16473,0,0,29067,lithuania,189442,29.043
16473,0,0,7801.75,luxembourg,301879,34.006
16473,0,0,983337.25,netherlands,7018376,39.532
16473,0,0,55496,norway,2580847,33.789
16473,0,0,2362494,poland,2850103,32.729
16473,0,0,431379,portugal,938022,48.539
16473,0,0,461007,romania,1085891,29.284
16473,0,0,65492,slovakia,512200,34.116
16473,0,0,2002040,spain,4553147,40.347
16480,0,0,324981.75,austria,4429650,36.409
16480,0,0,457993,belgium,6370131,38.951
16480,0,0,466769,bulgaria,779332,27.497
16480,0,0,823028,czech_republic,1181423,34.886
16480,0,0,335582,denmark,608765,36.306
16480,0,0,177308,estonia,151522,30.604
16480,0,0,366414,finland,1569767,30.119
16480,0,0,1083661,france,9817473,40.591
16480,0,0,4613762.25,germany,35484081,35.776
16480,0,0,192577.75,hungary,2880649,34.609
16480,0,0,30083,lithuania,182727,28.246
16480,0,0,7347,luxembourg,293055,35.117
16480,0,0,813453.5,netherlands,6693427,38.671
16480,0,0,48114,norway,2520943,35.563
16480,0,0,2347021,poland,2828235,32.661
16480,0,0,299586,portugal,860797,54.191
16480,0,0,463843,romania,1072795,31.951
16480,0,0,75477,slovakia,500246,35.811
16480,0,0,1313238,spain,4388897,46.266
16487,0,0,293534.5,austria,4446541,40.614
16487,0,0,407132,belgium,6405493,40.05
16487,0,0,430896,bulgaria,705729,40.605
16487,0,0,770514,czech_republic,1154302,36.961
16487,0,0,326842,denmark,596549,37.357
16487,0,0,155701,estonia,140069,35.324
16487,0,0,312173,finland,1472601,34.954
16487,0,0,1062068,france,9711871,41.06
16487,0,0,4236114.25,germany,35430943,37.909
16487,0,0,175295,hungary,2851788,43.033
16487,0,0,27495,lithuania,183781,37.006
16487,0,0,7130.25,luxembourg,290801,36.985
16487,0,0,798693,netherlands,6811318,39.796
16487,0,0,51956,norway,2507900,35.119
16487,0,0,2383899,poland,2770791,39.966
16487,0,0,206377,portugal,883763,54.252
16487,0,0,447762,romania,1022952,44.53
16487,0,0,66652,slovakia,495410,41.109
16487,0,0,856187,spain,4362964,47.764
16494,0,0,216296.5,austria,4411577,40.681
16494,0,0,392110,belgium,6331828,41.513
16494,0,0,343980,bulgaria,633538,38.394
16494,0,0,730448,czech_republic,1152732,38.008
16494,0,0,96738,denmark,590451,38.289
16494,0,0,138722,estonia,142614,34.799
16494,0,0,314303,finland,1452657,34.536
16494,0,0,847390,france,9130462,42.895
16494,0,0,3982044,germany,35166399,38.566
16494,0,0,172258.5,hungary,2810474,41.175
16494,0,0,29289,lithuania,180992,34.808
16494,0,0,6996.75,luxembourg,277034,38.644
16494,0,0,694668.25,netherlands,6664920,42.166
16494,0,0,50278,norway,2468543,34.954
16494,0,0,2225236,poland,2764558,36.493
16494,0,0,253376,portugal,842620,57.354
16494,0,0,431683,romania,992213,43.816
16494,0,0,67458,slovakia,491010,41.018
16494,0,0,1032737,spain,4115914,50.172
16501,0,0,271506,austria,4355945,41.331
16501,0,0,371126,belgium,6079407,45.578
16501,0,0,401360,bulgaria,722378,32.269
16501,0,0,812134,czech_republic,1122853,41.362
16501,0,0,276178,denmark,558672,42.501
16501,0,0,97190,estonia,140059,37.305
16501,0,0,312957,finland,1433764,36.469
16501,0,0,816589,france,8524331,47.732
16501,0,0,4355352.5,germany,34130409,42.911
16501,0,0,188675,hungary,2805631,40.991
16501,0,0,28266,lithuania,169589,39.801
16501,0,0,6792.75,luxembourg,286144,42.139
16501,0,0,775490.25,netherlands,6449412,43.96
16501,0,0,43190,norway,2329516,40.274
16501,0,0,2276034,poland,2719759,41.376
16501,0,0,316210,portugal,794552,58.071
16501,0,0,425474,romania,1007605,41
16501,0,0,67899,slovakia,488993,41.036
16501,0,0,1414653,spain,4015992,53.909
16508,0,0,290612.75,austria,4246942,43.291
16508,0,0,391657,belgium,6067894,42.724
16508,0,0,352295,bulgaria,687919,34.951
16508,0,0,769217,czech_republic,1112278,42.276
16508,0,0,299447,denmark,555713,41.814
16508,0,0,112208,estonia,131967,39.44
16508,0,0,317691,finland,1427112,36.521
16508,0,0,854396,france,8704141,45.691
16508,0,0,4186370.25,germany,33875276,44.476
16508,0,0,152014.75,hungary,2748600,44.836
16508,0,0,28581,lithuania,168223,40.459
16508,0,0,6206.75,luxembourg,286847,44.148
16508,0,0,682534,netherlands,6539560,42.944
16508,0,0,53974,norway,2328185,37.947
16508,0,0,2230767,poland,2692344,41.698
16508,0,0,335150,portugal,800288,55.427
16508,0,0,392676,romania,986199,41.459
16508,0,0,69286,slovakia,481215,43.432
16508,0,0,1330442,spain,4130860,45.106
16515,0,0,287979.5,austria,4092421,46.901
16515,0,0,411590,belgium,6186359,40.198
16515,0,0,356276,bulgaria,664782,42.117
16515,0,0,805041,czech_republic,1090236,43.238
16515,0,0,302379,denmark,568589,37.949
16515,0,0,113393,estonia,139507,33.377
16515,0,0,336548,finland,1459555,31.845
16515,0,0,914974,france,8892175,42.655
16515,0,0,4539920.25,germany,33740349,42.136
16515,0,0,146602.75,hungary,2732856,48.456
16515,0,0,28118,lithuania,175197,39.253
16515,0,0,7015.25,luxembourg,288555,40.779
16515,0,0,715552.5,netherlands,6518217,40.663
16515,0,0,52498,norway,2420115,35.106
16515,0,0,2248987,poland,2667546,44.801
16515,0,0,324210,portugal,805154,56.234
16515,0,0,375561,romania,967177,46.432
16515,0,0,64664,slovakia,466569,47.076
16515,0,0,1191235,spain,4213855,48.541
16522,0,0,220185.75,austria,3995119,44.804
16522,0,0,341831,belgium,6107236,44.82
16522,0,0,314464,bulgaria,627274,39.291
16522,0,0,634721,czech_republic,1104529,41.082
16522,0,0,255991,denmark,555958,40.105
16522,0,0,111363,estonia,137311,36.451
16522,0,0,302627,finland,1437758,35.546
16522,0,0,517283,france,8213669,49.909
16522,0,0,2888399.5,germany,34022914,42.501
16522,0,0,148870.75,hungary,2740086,44.451
16522,0,0,20563,lithuania,175142,38.651
16522,0,0,7095.5,luxembourg,268148,42.579
16522,0,0,646545.5,netherlands,6499317,44.862
16522,0,0,53780,norway,2260236,37.141
16522,0,0,2060985,poland,2710471,40.204
16522,0,0,230098,portugal,765388,63.605
16522,0,0,377186,romania,963763,48.931
16522,0,0,48080,slovakia,474292,44.111
16522,0,0,912028,spain,3726608,60.171
16529,0,0,187940.75,austria,4003682,44.597
16529,0,0,413700,belgium,5770046,45.556
16529,0,0,340786,bulgaria,673198,37.136
16529,0,0,706500,czech_republic,1047260,41.981
16529,0,0,281317,denmark,518703,42.974
16529,0,0,108131,estonia,135085,39.644
16529,0,0,276310,finland,1346325,38.489
16529,0,0,475288,france,7879769,48.309
16529,0,0,3749007,germany,30788835,43.127
16529,0,0,91191.5,hungary,2589008,43.976
16529,0,0,9698,lithuania,162452,39.937
16529,0,0,6978.5,luxembourg,254049,44.662
16529,0,0,696221,netherlands,6064503,45.949
16529,0,0,53430,norway,2155427,43.481
16529,0,0,2000849,poland,2423631,41.551
16529,0,0,277672,portugal,712444,60.773
16529,0,0,359979,romania,993661,45.628
16529,0,0,56107,slovakia,443445,45.019
16529,0,0,965547,spain,3674180,54.585
16536,0,0,191703.75,austria,3676600,56.531
16536,0,0,363912,belgium,5676661,52.846
16536,0,0,403914,bulgaria,559577,51.049
16536,0,0,679403,czech_republic,1010005,51.615
16536,0,0,214366,denmark,542104,45.387
16536,0,0,106486,estonia,127119,40.544
16536,0,0,248654,finland,1287222,39.05
16536,0,0,388231,france,6895567,57.071
16536,0,0,3328050.25,germany,32338333,50.083
16536,0,0,95736,hungary,2601425,57.348
16536,0,0,18980,lithuania,167333,43.544
16536,0,0,5862.5,luxembourg,265691,54.178
16536,0,0,672804.5,netherlands,6042931,50.132
16536,0,0,40363,norway,2122617,41.894
16536,0,0,1924622,poland,2581443,47.891
16536,0,0,339919,portugal,738586,60.493
16536,0,0,304255,romania,814940,58.112
16536,0,0,67100,slovakia,453362,56.501
16536,0,0,1328335,spain,3823493,59.124
16543,0,0,162016.75,austria,3783965,51.867
16543,0,0,339819,belgium,5710522,50.27
16543,0,0,432574,bulgaria,582136,46.411
16543,0,0,731976,czech_republic,1013748,48.432
16543,0,0,208305,denmark,510533,47.829
16543,0,0,106507,estonia,128536,41.454
16543,0,0,239123,finland,1283939,40.954
16543,0,0,350922,france,6781720,55.061
16543,0,0,3492280.75,germany,31648470,49.144
16543,0,0,96863,hungary,2599440,51.281
16543,0,0,43029,lithuania,168050,41.898
16543,0,0,5461.75,luxembourg,266456,52.341
16543,0,0,660604.5,netherlands,6078635,48.294
16543,0,0,46212,norway,1949279,48.623
16543,0,0,2054238,poland,2585478,46.379
16543,0,0,351428,portugal,750624,59.136
16543,0,0,356084,romania,907038,50.337
16543,0,0,56274,slovakia,450418,51.636
16543,0,0,1479084,spain,3722421,58.081
16550,0,0,169409,austria,3762078,56.038
16550,0,0,371331,belgium,5747203,48.509
16550,0,0,416945,bulgaria,551802,52.454
16550,0,0,682940,czech_republic,992362,50.878
16550,0,0,233189,denmark,524226,45.31
16550,0,0,113754,estonia,125429,44.912
16550,0,0,225986,finland,1276393,42.262
16550,0,0,310560,france,6962526,50.857
16550,0,0,3531815.5,germany,31825548,50.993
16550,0,0,143477,hungary,2579766,56.336
16550,0,0,45600,lithuania,160464,52.478
16550,0,0,5807.5,luxembourg,273725,49.23
16550,0,0,624037.75,netherlands,5904535,47.069
16550,0,0,53103,norway,2067350,41.715
16550,0,0,2072616,poland,2535657,52.78
16550,0,0,338876,portugal,754394,61.001
16550,0,0,351037,romania,874884,59.929
16550,0,0,52578,slovakia,440552,56.133
16550,0,0,1494840,spain,3811255,57.506
16557,0,0,70970.75,austria,3709856,60.422
16557,0,0,356683,belgium,5628248,56.097
16557,0,0,337585,bulgaria,518000,60.997
16557,0,0,584092,czech_republic,980121,56.42
16557,0,0,191872,denmark,517995,49.425
16557,0,0,145322,estonia,122629,45.741
16557,0,0,216042,finland,1207031,44.409
16557,0,0,216760,france,6752584,56.046
16557,0,0,2942345.5,germany,31552717,55.772
16557,0,0,148404.25,hungary,2559930,61.576
16557,0,0,45283,lithuania,160747,50.753
16557,0,0,6033.75,luxembourg,264167,54.489
16557,0,0,621368.5,netherlands,5816848,54.882
16557,0,0,48539,norway,1979177,45.566
16557,0,0,2020807,poland,2465940,53.925
16557,0,0,312404,portugal,756182,61.916
16557,0,0,278836,romania,848870,65.117
16557,0,0,53534,slovakia,435912,60.36
16557,0,0,1396025,spain,3780988,63.721
16564,0,0,63869.75,austria,3117375,60.299
16564,0,0,338569,belgium,5400613,55.981
16564,0,0,301037,bulgaria,521284,55.789
16564,0,0,494077,czech_republic,968792,55.444
16564,0,0,161339,denmark,505801,50.061
16564,0,0,158601,estonia,119750,46.625
16564,0,0,169533,finland,1210863,45.016
16564,0,0,181826,france,6253440,58.879
16564,0,0,2618875.5,germany,30177204,54.052
16564,0,0,147874.5,hungary,2568815,60.266
16564,0,0,45779,lithuania,162580,48.953
16564,0,0,5338,luxembourg,256802,57.32
16564,0,0,673022.25,netherlands,5692738,54.329
16564,0,0,51251,norway,1945925,46.081
16564,0,0,2011929,poland,2503258,52.389
16564,0,0,333320,portugal,764122,67.935
16564,0,0,290910,romania,842057,63.201
16564,0,0,55811,slovakia,438547,59.649
16564,0,0,1385262,spain,3938421,71.424
16571,0,0,64504,austria,3505137,59.062
16571,0,0,289361,belgium,5577169,52.364
16571,0,0,282705,bulgaria,525115,63.337
16571,0,0,536875,czech_republic,985693,54.3
16571,0,0,187740,denmark,514065,49.429
16571,0,0,141335,estonia,121868,47.661
16571,0,0,198633,finland,1198588,47.772
16571,0,0,183648,france,6717598,52.719
16571,0,0,2929807.5,germany,31315655,53.439
16571,0,0,115500.25,hungary,2583294,61.349
16571,0,0,44754,lithuania,164865,49.451
16571,0,0,5851.5,luxembourg,263380,51.615
16571,0,0,637002.75,netherlands,5995399,52.234
16571,0,0,48971,norway,1922791,46.382
16571,0,0,2039198,poland,2509118,54.651
16571,0,0,284268,portugal,762071,68.535
16571,0,0,310853,romania,847412,67.318
16571,0,0,56431,slovakia,435762,59.491
16571,0,0,1062858,spain,3849906,62.689
16578,0,0,66573,austria,3465682,55.765
16578,0,0,283559,belgium,5369663,53.858
16578,0,0,248119,bulgaria,513828,55.42
16578,0,0,578782,czech_republic,984568,56.011
16578,0,0,154012,denmark,492742,49.855
16578,0,0,90788,estonia,118493,51.271
16578,0,0,196676,finland,1152861,50.291
16578,0,0,171853,france,6428680,58.975
16578,0,0,2906350,germany,29406106,55.407
16578,0,0,114878.25,hungary,2445184,58.115
16578,0,0,46875,lithuania,162216,53.539
16578,0,0,5449.75,luxembourg,251835,54.11
16578,0,0,527855.25,netherlands,5719520,52.593
16578,0,0,48430,norway,2185308,48.714
16578,0,0,2077419,poland,2514223,54.896
16578,0,0,360754,portugal,772795,72.625
16578,0,0,297003,romania,852474,65.866
16578,0,0,43383,slovakia,440751,55.719
16578,0,0,1177709,spain,3853117,67.382
16585,0,0,49790.25,austria,3462857,68.986
16585,0,0,331714,belgium,5555693,58.078
16585,0,0,277185,bulgaria,520393,59.645
16585,0,0,528452,czech_republic,961017,62.938
16585,0,0,166563,denmark,505666,52.889
16585,0,0,88955,estonia,115772,53.226
16585,0,0,142332,finland,1176355,52.616
16585,0,0,167283,france,6590124,62.022
16585,0,0,2712334.75,germany,30541942,59.276
16585,0,0,119103,hungary,2620609,68.56
16585,0,0,45534,lithuania,161053,57.739
16585,0,0,5230.5,luxembourg,265286,59.496
16585,0,0,654750.5,netherlands,6003034,56.804
16585,0,0,45477,norway,1869634,50.411
16585,0,0,1906673,poland,2392522,62.833
16585,0,0,463633,portugal,775652,68.751
16585,0,0,317556,romania,829952,68.93
16585,0,0,40271,slovakia,430581,68.733
16585,0,0,1763905,spain,3939969,73.738
16592,0,0,41285.75,austria,3593543,71.373
16592,0,0,289422,belgium,5480606,59.449
16592,0,0,268366,bulgaria,525724,61.483
16592,0,0,565898,czech_republic,955665,63.077
16592,0,0,178274,denmark,492803,55.434
16592,0,0,87538,estonia,111833,54.261
16592,0,0,110896,finland,1181549,53.319
16592,0,0,192122,france,6522090,62.899
16592,0,0,3353868.75,germany,31363334,63.176
16592,0,0,115235,hungary,2685441,72.57
16592,0,0,45192,lithuania,159799,57.741
16592,0,0,4495,luxembourg,269755,62.603
16592,0,0,621858.25,netherlands,5890406,58.074
16592,0,0,46449,norway,1782863,56.734
16592,0,0,2087418,poland,2481085,62.807
16592,0,0,470481,portugal,773111,71.934
16592,0,0,336478,romania,873385,70.755
16592,0,0,43355,slovakia,435722,71.349
16592,0,0,1781750,spain,4064222,72.603
16599,0,0,46716.25,austria,3746899,65.559
16599,0,0,245655,belgium,5461286,58.359
16599,0,0,315562,bulgaria,538699,64.066
16599,0,0,543365,czech_republic,959443,61.101
16599,0,0,147375,denmark,496114,54.646
16599,0,0,80839,estonia,110013,54.294
16599,0,0,86067,finland,1143965,53.014
16599,0,0,161477,france,6420611,62.877
16599,0,0,3306904,germany,31019891,59.336
16599,0,0,116241.25,hungary,2662630,67.801
16599,0,0,43923,lithuania,161715,58.961
16599,0,0,4722.5,luxembourg,273077,59.5
16599,0,0,733154.75,netherlands,6003188,56.637
16599,0,0,50015,norway,1797434,53.836
16599,0,0,2116943,poland,2507111,60.969
16599,0,0,351608,portugal,766172,69.872
16599,0,0,345444,romania,877685,72.005
16599,0,0,40248,slovakia,433700,65.581
16599,0,0,1662352,spain,3842082,67.099
16606,0,0,48045,austria,3593449,61.235
16606,0,0,289759,belgium,5455631,59.824
16606,0,0,333715,bulgaria,537422,55.719
16606,0,0,572694,czech_republic,958185,57.053
16606,0,0,151582,denmark,496867,55.408
16606,0,0,76067,estonia,98254,55.966
16606,0,0,84837,finland,1098363,55.395
16606,0,0,167012,france,6486123,63.214
16606,0,0,3506264,germany,31261047,57.976
16606,0,0,113350,hungary,2556362,60.865
16606,0,0,45424,lithuania,155476,56.696
16606,0,0,5032.25,luxembourg,255610,57.953
16606,0,0,723451.75,netherlands,5963573,59.024
16606,0,0,45966,norway,1730038,58.298
16606,0,0,2092882,poland,2501454,57.686
16606,0,0,454915,portugal,794417,71.529
16606,0,0,303298,romania,849261,65.356
16606,0,0,20259,slovakia,430642,60.852
16606,0,0,1895262,spain,4011181,77.352
16613,0,0,45844.75,austria,3667606,70.712
16613,0,0,358784,belgium,5529716,69.546
16613,0,0,339188,bulgaria,539424,60.447
16613,0,0,569377,czech_republic,957405,67.878
16613,0,0,147854,denmark,495613,62.479
16613,0,0,83022,estonia,109586,61.029
16613,0,0,75377,finland,1149036,61.262
16613,0,0,258087,france,6776394,74.836
16613,0,0,3686905,germany,31453862,69.307
16613,0,0,115086,hungary,2619070,69.249
16613,0,0,45872,lithuania,159336,61.637
16613,0,0,4406.25,luxembourg,280014,73.16
16613,0,0,803646.25,netherlands,6252105,68.173
16613,0,0,46881,norway,1689998,63.37
16613,0,0,2185445,poland,2523586,64.834
16613,0,0,487879,portugal,811789,73.406
16613,0,0,340703,romania,855932,70.144
16613,0,0,39309,slovakia,434235,70.417
16613,0,0,2079714,spain,4375392,84.768
16620,0,0,59327.5,austria,3784932,74.643
16620,0,0,375957,belgium,5543915,64.606
16620,0,0,362828,bulgaria,560538,66.749
16620,0,0,625553,czech_republic,926298,70.732
16620,0,0,113013,denmark,491378,63.165
16620,0,0,94653,estonia,108209,61.076
16620,0,0,73700,finland,1150267,59.984
16620,0,0,258461,france,6816798,68.532
16620,0,0,3514216,germany,32057494,69.98
16620,0,0,162596.25,hungary,2822006,74.731
16620,0,0,43665,lithuania,156398,66.339
16620,0,0,4310.25,luxembourg,283647,68.969
16620,0,0,933444,netherlands,6226285,64.16
16620,0,0,47105,norway,1637184,61.279
16620,0,0,2165338,poland,2566688,67.49
16620,0,0,489743,portugal,816464,72.169
16620,0,0,505042,romania,912719,75.406
16620,0,0,38210,slovakia,447041,74.542
16620,0,0,2221285,spain,4547359,85.8
16627,0,0,51139.25,austria,3774692,72.916
16627,0,0,331058,belgium,5337961,66.679
16627,0,0,363308,bulgaria,551351,65.331
16627,0,0,594423,czech_republic,946833,67.954
16627,0,0,121351,denmark,463663,59.712
16627,0,0,103656,estonia,104739,59.159
16627,0,0,87358,finland,1144509,58.494
16627,0,0,286051,france,6461439,71.651
16627,0,0,3813304.25,germany,31640955,66.067
16627,0,0,160165.75,hungary,2680738,72.859
16627,0,0,32450,lithuania,157206,58.698
16627,0,0,4309.5,luxembourg,280414,69.774
16627,0,0,887836.25,netherlands,6025181,65.633
16627,0,0,50509,norway,1611137,59.106
16627,0,0,2147817,poland,2498528,63.026
16627,0,0,436792,portugal,818947,73.214
16627,0,0,497786,romania,888581,72.635
16627,0,0,50786,slovakia,440057,72.943
16627,0,0,2302507,spain,4518761,85.986
16634,0,0,94953.25,austria,3796957,81.485
16634,0,0,370057,belgium,4863536,66.508
16634,0,0,380254,bulgaria,583800,72.711
16634,0,0,641281,czech_republic,964852,76.931
16634,0,0,81411,denmark,452067,60.683
16634,0,0,81135,estonia,101759,59.793
16634,0,0,90879,finland,1127425,59.404
16634,0,0,386948,france,6769305,71.206
16634,0,0,4098957,germany,31603653,68.772
16634,0,0,167399,hungary,2886576,80.719
16634,0,0,20513,lithuania,146688,61.649
16634,0,0,4255.5,luxembourg,282645,70.422
16634,0,0,1004010.5,netherlands,5836055,63.718
16634,0,0,45780,norway,1597551,59.426
16634,0,0,2184199,poland,2546253,69.742
16634,0,0,461786,portugal,831389,74.231
16634,0,0,576909,romania,954545,80.138
16634,0,0,52429,slovakia,451627,81.439
16634,0,0,2395319,spain,4566355,82.794
16641,0,0,67520.25,austria,3411433,68.654
16641,0,0,252964,belgium,4856218,57.778
16641,0,0,396019,bulgaria,608222,73.554
16641,0,0,527671,czech_republic,902571,63.584
16641,0,0,83044,denmark,463413,58.603
16641,0,0,85845,estonia,104179,58.912
16641,0,0,67562,finland,1145212,58.854
16641,0,0,161462,france,6355442,60.446
16641,0,0,2967062.25,germany,31019388,61.959
16641,0,0,183804.5,hungary,2537619,67.78
16641,0,0,44566,lithuania,156964,61.408
16641,0,0,4455.25,luxembourg,254985,57.543
16641,0,0,677057.25,netherlands,5645151,58.07
16641,0,0,47641,norway,1621766,56.545
16641,0,0,2008220,poland,2478353,62.359
16641,0,0,440091,portugal,817178,73.553
16641,0,0,530661,romania,948214,80.366
16641,0,0,46125,slovakia,415460,68.111
16641,0,0,2084246,spain,4437973,82.203
16648,0,0,55837.5,austria,3322529,75.717
16648,0,0,269944,belgium,5004498,67.261
16648,0,0,390193,bulgaria,569068,70.626
16648,0,0,617139,czech_republic,887195,74.762
16648,0,0,112325,denmark,485054,63.377
16648,0,0,71177,estonia,106273,61.718
16648,0,0,64867,finland,1145870,60.927
16648,0,0,157068,france,6102963,70.721
16648,0,0,3593235.25,germany,30593689,73.581
16648,0,0,171713,hungary,2566365,75.636
16648,0,0,41382,lithuania,160873,68.356
16648,0,0,3844.75,luxembourg,255506,70.761
16648,0,0,764647,netherlands,5536140,65.092
16648,0,0,48569,norway,1670059,58.176
16648,0,0,2187499,poland,2521482,72.129
16648,0,0,444836,portugal,781135,73.234
16648,0,0,506532,romania,909781,77.942
16648,0,0,46568,slovakia,402994,75.852
16648,0,0,1988628,spain,4179867,81.504
16655,0,0,104170.75,austria,3394049,82.53
16655,0,0,307941,belgium,5222623,69.379
16655,0,0,404689,bulgaria,571578,70.561
16655,0,0,597721,czech_republic,946246,81.643
16655,0,0,166624,denmark,499752,62.639
16655,0,0,101549,estonia,110422,63.708
16655,0,0,89210,finland,1134311,63.332
16655,0,0,149192,france,5957673,71.561
16655,0,0,3856468.75,germany,31162125,76.576
16655,0,0,189642.5,hungary,2803094,80.99
16655,0,0,41344,lithuania,167959,71.744
16655,0,0,3953.25,luxembourg,260030,71.645
16655,0,0,765888,netherlands,5833246,67.158
16655,0,0,44342,norway,1684969,59.979
16655,0,0,2191492,poland,2541445,77.116
16655,0,0,401329,portugal,757400,72.432
16655,0,0,513585,romania,923253,79.353
16655,0,0,52877,slovakia,435572,82.753
16655,0,0,1855110,spain,4062351,76.921
16662,0,0,49100.25,austria,3640461,68.03
16662,0,0,454009,belgium,5198436,62.165
16662,0,0,425160,bulgaria,567068,66.496
16662,0,0,629171,czech_republic,939214,65.408
16662,0,0,120760,denmark,513103,66.886
16662,0,0,119365,estonia,108908,57.843
16662,0,0,108242,finland,1159696,59.841
16662,0,0,189970,france,5826321,64.794
16662,0,0,3839788.75,germany,30594154,69.804
16662,0,0,184989,hungary,2516619,69.819
16662,0,0,38919,lithuania,157089,59.253
16662,0,0,4665.75,luxembourg,253840,60.143
16662,0,0,754739,netherlands,6029476,62.728
16662,0,0,46654,norway,1647845,62.024
16662,0,0,2041820,poland,2454223,66.614
16662,0,0,430068,portugal,735003,72.883
16662,0,0,512361,romania,886908,70.972
16662,0,0,33183,slovakia,437603,67.915
16662,0,0,1802644,spain,3796542,77.206
16669,0,0,61603,austria,3654517,68.331
16669,0,0,384724,belgium,5400884,65.239
16669,0,0,419320,bulgaria,551440,63.7
16669,0,0,512761,czech_republic,946420,66.795
16669,0,0,96845,denmark,520667,63.544
16669,0,0,143124,estonia,112573,63.581
16669,0,0,108190,finland,1171736,63.324
16669,0,0,200134,france,6168909,65.057
16669,0,0,3488408.75,germany,31362889,66.736
16669,0,0,180489.5,hungary,2560221,68.803
16669,0,0,43023,lithuania,160948,67.109
16669,0,0,4395.75,luxembourg,261576,64.044
16669,0,0,782287.75,netherlands,6173646,64.984
16669,0,0,50570,norway,1645939,60.282
16669,0,0,2107652,poland,2531015,67.474
16669,0,0,373447,portugal,744111,71.196
16669,0,0,477299,romania,857339,70.935
16669,0,0,51252,slovakia,434573,68.134
16669,0,0,1580004,spain,3962487,73.166
16676,0,0,94418.5,austria,3606927,73.195
16676,0,0,510977,belgium,5467416,62.215
16676,0,0,441847,bulgaria,584406,72.349
16676,0,0,499801,czech_republic,968888,69.784
16676,0,0,108156,denmark,517244,60.769
16676,0,0,142577,estonia,116627,58.47
16676,0,0,149060,finland,1202729,57.801
16676,0,0,397105,france,6477488,65.101
16676,0,0,4196332.5,germany,31593561,65.978
16676,0,0,219259.75,hungary,2830454,75.117
16676,0,0,40090,lithuania,160119,61.081
16676,0,0,3108.25,luxembourg,279384,63.69
16676,0,0,1006703.25,netherlands,6225218,60.728
16676,0,0,47952,norway,1722565,56.843
16676,0,0,2236629,poland,2587025,66.824
16676,0,0,469988,portugal,768350,70.869
16676,0,0,544968,romania,927447,79.691
16676,0,0,50716,slovakia,436815,73.481
16676,0,0,1920078,spain,4160310,74.854
16683,0,0,73906.75,austria,3639154,58.365
16683,0,0,487774,belgium,5483117,56.924
16683,0,0,465724,bulgaria,564063,60.438
16683,0,0,487008,czech_republic,955766,54.387
16683,0,0,149561,denmark,513385,55.348
16683,0,0,149053,estonia,120674,54.708
16683,0,0,193015,finland,1237932,54.346
16683,0,0,303216,france,6478627,58.59
16683,0,0,3926965.75,germany,31579132,56.199
16683,0,0,177320.75,hungary,2601123,58.055
16683,0,0,37695,lithuania,162602,53.151
16683,0,0,3354.25,luxembourg,279433,54.601
16683,0,0,917249.75,netherlands,6075198,57.266
16683,0,0,47184,norway,1759809,54.793
16683,0,0,2043285,poland,2508187,55.694
16683,0,0,487840,portugal,767373,69.599
16683,0,0,522068,romania,888262,67.218
16683,0,0,51328,slovakia,440473,58.481
16683,0,0,1902926,spain,3825178,69.755
16690,0,0,79812,austria,3380684,66.954
