mth,country,category,category_group,mwh
2016-01-01,poland,fossil_oil,fossil,159339
2016-01-01,poland,hydro_pumped_storage,renewable_ex_nuclear,69713
2016-01-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,71521
2016-01-01,poland,hydro_water_reservoir,renewable_ex_nuclear,2853
2016-01-01,poland,wind_onshore,renewable_ex_nuclear,1006169
2017-01-01,poland,biomass,renewable_ex_nuclear,74965
2017-01-01,poland,fossil_brown_coal_lignite,fossil,4010631
2017-01-01,poland,fossil_coal_derived_gas,fossil,34102
2017-01-01,poland,fossil_gas,fossil,406661
2017-01-01,poland,fossil_hard_coal,fossil,6895159
2017-01-01,poland,fossil_oil,fossil,152692
2017-01-01,poland,hydro_pumped_storage,renewable_ex_nuclear,40891
2017-01-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,114335
2017-01-01,poland,hydro_water_reservoir,renewable_ex_nuclear,4728
2017-01-01,poland,wind_onshore,renewable_ex_nuclear,989358
2018-01-01,poland,biomass,renewable_ex_nuclear,69716
2018-01-01,poland,fossil_brown_coal_lignite,fossil,3192950
2018-01-01,poland,fossil_coal_derived_gas,fossil,42611
2018-01-01,poland,fossil_gas,fossil,623570
2018-01-01,poland,fossil_hard_coal,fossil,5919488
2018-01-01,poland,fossil_oil,fossil,138555
2018-01-01,poland,hydro_pumped_storage,renewable_ex_nuclear,86775
2018-01-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,188482
2018-01-01,poland,hydro_water_reservoir,renewable_ex_nuclear,8243
2018-01-01,poland,wind_onshore,renewable_ex_nuclear,1537130
2019-01-01,poland,biomass,renewable_ex_nuclear,162854
2019-01-01,poland,fossil_brown_coal_lignite,fossil,3301352
2019-01-01,poland,fossil_coal_derived_gas,fossil,35169
2019-01-01,poland,fossil_gas,fossil,749710
2019-01-01,poland,fossil_hard_coal,fossil,6510424
2019-01-01,poland,fossil_oil,fossil,153834
2019-01-01,poland,hydro_pumped_storage,renewable_ex_nuclear,59126
2019-01-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,136010
2019-01-01,poland,hydro_water_reservoir,renewable_ex_nuclear,6273
2019-01-01,poland,wind_onshore,renewable_ex_nuclear,1361402
2020-01-01,poland,biomass,renewable_ex_nuclear,174526
2020-01-01,poland,fossil_brown_coal_lignite,fossil,2653140
2020-01-01,poland,fossil_coal_derived_gas,fossil,32248
2020-01-01,poland,fossil_gas,fossil,830496
2020-01-01,poland,fossil_hard_coal,fossil,5565681
2020-01-01,poland,fossil_oil,fossil,146411
2020-01-01,poland,hydro_pumped_storage,renewable_ex_nuclear,85407
2020-01-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,92036
2020-01-01,poland,hydro_water_reservoir,renewable_ex_nuclear,5435
2020-01-01,poland,wind_onshore,renewable_ex_nuclear,1515350
2021-01-01,poland,biomass,renewable_ex_nuclear,137574
2021-01-01,poland,fossil_brown_coal_lignite,fossil,2895155
2021-01-01,poland,fossil_coal_derived_gas,fossil,33228
2021-01-01,poland,fossil_gas,fossil,1060822
2021-01-01,poland,fossil_hard_coal,fossil,6225659
2021-01-01,poland,fossil_oil,fossil,199708
2021-01-01,poland,hydro_pumped_storage,renewable_ex_nuclear,98648
2021-01-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,121272
2021-01-01,poland,hydro_water_reservoir,renewable_ex_nuclear,6407
2021-01-01,poland,solar,renewable_ex_nuclear,57606
2021-01-01,poland,wind_onshore,renewable_ex_nuclear,1120211
2022-01-01,poland,biomass,renewable_ex_nuclear,139819
2022-01-01,poland,fossil_brown_coal_lignite,fossil,3475272
2022-01-01,poland,fossil_coal_derived_gas,fossil,41045
2022-01-01,poland,fossil_gas,fossil,969963
2022-01-01,poland,fossil_hard_coal,fossil,5688633
2022-01-01,poland,fossil_oil,fossil,197600
2022-01-01,poland,hydro_pumped_storage,renewable_ex_nuclear,100370
2022-01-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,145776
2022-01-01,poland,hydro_water_reservoir,renewable_ex_nuclear,9005
2022-01-01,poland,solar,renewable_ex_nuclear,115736
2022-01-01,poland,wind_onshore,renewable_ex_nuclear,2049380
2023-01-01,poland,biomass,renewable_ex_nuclear,155853
2023-01-01,poland,fossil_brown_coal_lignite,fossil,2722189
2023-01-01,poland,fossil_coal_derived_gas,fossil,34418
2023-01-01,poland,fossil_gas,fossil,1044616
2023-01-01,poland,fossil_hard_coal,fossil,5437174
2023-01-01,poland,fossil_oil,fossil,195619
2023-01-01,poland,hydro_pumped_storage,renewable_ex_nuclear,123292
2023-01-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,158679
2023-01-01,poland,hydro_water_reservoir,renewable_ex_nuclear,10901
2023-01-01,poland,solar,renewable_ex_nuclear,183223
2023-01-01,poland,wind_onshore,renewable_ex_nuclear,2217671
2015-02-01,poland,biomass,renewable_ex_nuclear,116406
2015-02-01,poland,fossil_brown_coal_lignite,fossil,3371753
2015-02-01,poland,fossil_coal_derived_gas,fossil,35596
2015-02-01,poland,fossil_gas,fossil,347142
2015-02-01,poland,fossil_hard_coal,fossil,5797098
2015-02-01,poland,hydro_pumped_storage,renewable_ex_nuclear,46348
2015-02-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,128183
2015-02-01,poland,hydro_water_reservoir,renewable_ex_nuclear,8038
2015-02-01,poland,wind_onshore,renewable_ex_nuclear,653131
2016-02-01,poland,biomass,renewable_ex_nuclear,143175
2016-02-01,poland,fossil_brown_coal_lignite,fossil,3002345
2016-02-01,poland,fossil_coal_derived_gas,fossil,37589
2016-02-01,poland,fossil_gas,fossil,414151
2016-02-01,poland,fossil_hard_coal,fossil,5313291
2016-02-01,poland,fossil_oil,fossil,130095
2016-02-01,poland,hydro_pumped_storage,renewable_ex_nuclear,83298
2016-02-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,144644
2016-02-01,poland,hydro_water_reservoir,renewable_ex_nuclear,10038
2016-02-01,poland,wind_onshore,renewable_ex_nuclear,1284437
2017-02-01,poland,biomass,renewable_ex_nuclear,83454
2017-02-01,poland,fossil_brown_coal_lignite,fossil,3377024
2017-02-01,poland,fossil_coal_derived_gas,fossil,38683
2017-02-01,poland,fossil_gas,fossil,334008
2017-02-01,poland,fossil_hard_coal,fossil,5855389
2017-02-01,poland,fossil_oil,fossil,150091
2017-02-01,poland,hydro_pumped_storage,renewable_ex_nuclear,47789
2017-02-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,115654
2017-02-01,poland,hydro_water_reservoir,renewable_ex_nuclear,6645
2017-02-01,poland,wind_onshore,renewable_ex_nuclear,1066994
2018-02-01,poland,biomass,renewable_ex_nuclear,120429
2018-02-01,poland,fossil_brown_coal_lignite,fossil,3131710
2018-02-01,poland,fossil_coal_derived_gas,fossil,32281
2018-02-01,poland,fossil_gas,fossil,641928
2018-02-01,poland,fossil_hard_coal,fossil,6089777
2018-02-01,poland,fossil_oil,fossil,128083
2018-02-01,poland,hydro_pumped_storage,renewable_ex_nuclear,37643
2018-02-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,149992
2018-02-01,poland,hydro_water_reservoir,renewable_ex_nuclear,4721
2018-02-01,poland,wind_onshore,renewable_ex_nuclear,498034
2019-02-01,poland,biomass,renewable_ex_nuclear,117066
2019-02-01,poland,fossil_brown_coal_lignite,fossil,2670551
2019-02-01,poland,fossil_coal_derived_gas,fossil,33084
2019-02-01,poland,fossil_gas,fossil,662980
2019-02-01,poland,fossil_hard_coal,fossil,5223491
2019-02-01,poland,fossil_oil,fossil,122694
2019-02-01,poland,hydro_pumped_storage,renewable_ex_nuclear,57419
2019-02-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,140046
2019-02-01,poland,hydro_water_reservoir,renewable_ex_nuclear,7677
2019-02-01,poland,wind_onshore,renewable_ex_nuclear,1365656
2020-02-01,poland,biomass,renewable_ex_nuclear,135470
2020-02-01,poland,fossil_brown_coal_lignite,fossil,2241950
2020-02-01,poland,fossil_coal_derived_gas,fossil,35341
2020-02-01,poland,fossil_gas,fossil,784128
2020-02-01,poland,fossil_hard_coal,fossil,5085926
2020-02-01,poland,fossil_oil,fossil,129696
2020-02-01,poland,hydro_pumped_storage,renewable_ex_nuclear,101631
2020-02-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,128184
2020-02-01,poland,hydro_water_reservoir,renewable_ex_nuclear,13767
2020-02-01,poland,wind_onshore,renewable_ex_nuclear,1975354
2021-02-01,poland,biomass,renewable_ex_nuclear,106960
2021-02-01,poland,fossil_brown_coal_lignite,fossil,2574696
2021-02-01,poland,fossil_coal_derived_gas,fossil,28475
2021-02-01,poland,fossil_gas,fossil,795406
2021-02-01,poland,fossil_hard_coal,fossil,5744013
2021-02-01,poland,fossil_oil,fossil,194793
2021-02-01,poland,hydro_pumped_storage,renewable_ex_nuclear,80075
2021-02-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,125188
2021-02-01,poland,hydro_water_reservoir,renewable_ex_nuclear,10328
2021-02-01,poland,solar,renewable_ex_nuclear,119198
2021-02-01,poland,wind_onshore,renewable_ex_nuclear,1101945
2022-02-01,poland,biomass,renewable_ex_nuclear,125669
2022-02-01,poland,fossil_brown_coal_lignite,fossil,2673111
2022-02-01,poland,fossil_coal_derived_gas,fossil,36451
2022-02-01,poland,fossil_gas,fossil,754940
2022-02-01,poland,fossil_hard_coal,fossil,4903518
2022-02-01,poland,fossil_oil,fossil,166403
2022-02-01,poland,hydro_pumped_storage,renewable_ex_nuclear,99071
2022-02-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,162066
2022-02-01,poland,hydro_water_reservoir,renewable_ex_nuclear,8679
2022-02-01,poland,solar,renewable_ex_nuclear,244237
2022-02-01,poland,wind_onshore,renewable_ex_nuclear,2264575
2023-02-01,poland,biomass,renewable_ex_nuclear,148712
2023-02-01,poland,fossil_brown_coal_lignite,fossil,2306510
2023-02-01,poland,fossil_coal_derived_gas,fossil,31285
2023-02-01,poland,fossil_gas,fossil,908343
2023-02-01,poland,fossil_hard_coal,fossil,4991226
2023-02-01,poland,fossil_oil,fossil,176747
2023-02-01,poland,hydro_pumped_storage,renewable_ex_nuclear,105272
2023-02-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,159745
2023-02-01,poland,hydro_water_reservoir,renewable_ex_nuclear,13872
2023-02-01,poland,solar,renewable_ex_nuclear,413098
2023-02-01,poland,wind_onshore,renewable_ex_nuclear,1797204
2015-03-01,poland,biomass,renewable_ex_nuclear,152913
2015-03-01,poland,fossil_brown_coal_lignite,fossil,3704458
2015-03-01,poland,fossil_coal_derived_gas,fossil,39728
2015-03-01,poland,fossil_gas,fossil,380585
2015-03-01,poland,fossil_hard_coal,fossil,5811225
2015-03-01,poland,hydro_pumped_storage,renewable_ex_nuclear,60357
2015-03-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,147862
2015-03-01,poland,hydro_water_reservoir,renewable_ex_nuclear,14325
2015-03-01,poland,wind_onshore,renewable_ex_nuclear,892832
2016-03-01,poland,biomass,renewable_ex_nuclear,97384
2016-03-01,poland,fossil_brown_coal_lignite,fossil,3243031
2016-03-01,poland,fossil_coal_derived_gas,fossil,40881
2016-03-01,poland,fossil_gas,fossil,435410
2016-03-01,poland,fossil_hard_coal,fossil,5993327
2016-03-01,poland,fossil_oil,fossil,126438
2016-03-01,poland,hydro_pumped_storage,renewable_ex_nuclear,58986
2016-03-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,172226
2016-03-01,poland,hydro_water_reservoir,renewable_ex_nuclear,7896
2016-03-01,poland,wind_onshore,renewable_ex_nuclear,678197
2017-03-01,poland,biomass,renewable_ex_nuclear,112334
2017-03-01,poland,fossil_brown_coal_lignite,fossil,3459780
2017-03-01,poland,fossil_coal_derived_gas,fossil,49281
2017-03-01,poland,fossil_gas,fossil,377324
2017-03-01,poland,fossil_hard_coal,fossil,5385272
2017-03-01,poland,fossil_oil,fossil,135713
2017-03-01,poland,hydro_pumped_storage,renewable_ex_nuclear,60686
2017-03-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,189222
2017-03-01,poland,hydro_water_reservoir,renewable_ex_nuclear,12020
2017-03-01,poland,wind_onshore,renewable_ex_nuclear,994311
2018-03-01,poland,biomass,renewable_ex_nuclear,57390
2018-03-01,poland,fossil_brown_coal_lignite,fossil,3157811
2018-03-01,poland,fossil_coal_derived_gas,fossil,32296
2018-03-01,poland,fossil_gas,fossil,744570
2018-03-01,poland,fossil_hard_coal,fossil,6156624
2018-03-01,poland,fossil_oil,fossil,128307
2018-03-01,poland,hydro_pumped_storage,renewable_ex_nuclear,39558
2018-03-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,143187
2018-03-01,poland,hydro_water_reservoir,renewable_ex_nuclear,10477
2018-03-01,poland,wind_onshore,renewable_ex_nuclear,884631
2019-03-01,poland,biomass,renewable_ex_nuclear,144090
2019-03-01,poland,fossil_brown_coal_lignite,fossil,2512283
2019-03-01,poland,fossil_coal_derived_gas,fossil,44800
2019-03-01,poland,fossil_gas,fossil,769938
2019-03-01,poland,fossil_hard_coal,fossil,5203510
2019-03-01,poland,fossil_oil,fossil,118488
2019-03-01,poland,hydro_pumped_storage,renewable_ex_nuclear,88822
2019-03-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,155579
2019-03-01,poland,hydro_water_reservoir,renewable_ex_nuclear,12466
2019-03-01,poland,wind_onshore,renewable_ex_nuclear,1532702
2020-03-01,poland,biomass,renewable_ex_nuclear,183626
2020-03-01,poland,fossil_brown_coal_lignite,fossil,2106550
2020-03-01,poland,fossil_coal_derived_gas,fossil,39480
2020-03-01,poland,fossil_gas,fossil,860402
2020-03-01,poland,fossil_hard_coal,fossil,5593797
2020-03-01,poland,fossil_oil,fossil,134174
2020-03-01,poland,hydro_pumped_storage,renewable_ex_nuclear,81422
2020-03-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,140133
2020-03-01,poland,hydro_water_reservoir,renewable_ex_nuclear,9741
2020-03-01,poland,wind_onshore,renewable_ex_nuclear,1263516
2021-03-01,poland,biomass,renewable_ex_nuclear,113704
2021-03-01,poland,fossil_brown_coal_lignite,fossil,2642317
2021-03-01,poland,fossil_coal_derived_gas,fossil,33874
2021-03-01,poland,fossil_gas,fossil,758336
2021-03-01,poland,fossil_hard_coal,fossil,5973467
2021-03-01,poland,fossil_oil,fossil,201884
2021-03-01,poland,hydro_pumped_storage,renewable_ex_nuclear,77932
2021-03-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,171310
2021-03-01,poland,hydro_water_reservoir,renewable_ex_nuclear,11675
2021-03-01,poland,solar,renewable_ex_nuclear,262226
2021-03-01,poland,wind_onshore,renewable_ex_nuclear,1160609
2022-03-01,poland,biomass,renewable_ex_nuclear,120416
2022-03-01,poland,fossil_brown_coal_lignite,fossil,3486525
2022-03-01,poland,fossil_coal_derived_gas,fossil,39513
2022-03-01,poland,fossil_gas,fossil,732663
2022-03-01,poland,fossil_hard_coal,fossil,6307068
2022-03-01,poland,fossil_oil,fossil,174200
2022-03-01,poland,hydro_pumped_storage,renewable_ex_nuclear,67860
2022-03-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,141398
2022-03-01,poland,hydro_water_reservoir,renewable_ex_nuclear,7724
2022-03-01,poland,solar,renewable_ex_nuclear,691461
2022-03-01,poland,wind_onshore,renewable_ex_nuclear,1047709
2023-03-01,poland,biomass,renewable_ex_nuclear,161401
2023-03-01,poland,fossil_brown_coal_lignite,fossil,2221278
2023-03-01,poland,fossil_coal_derived_gas,fossil,45279
2023-03-01,poland,fossil_gas,fossil,1121605
2023-03-01,poland,fossil_hard_coal,fossil,4775193
2023-03-01,poland,fossil_oil,fossil,183008
2023-03-01,poland,hydro_pumped_storage,renewable_ex_nuclear,124192
2023-03-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,183234
2023-03-01,poland,hydro_water_reservoir,renewable_ex_nuclear,12883
2023-03-01,poland,solar,renewable_ex_nuclear,760518
2023-03-01,poland,wind_onshore,renewable_ex_nuclear,1868279
2015-04-01,poland,biomass,renewable_ex_nuclear,141072
2015-04-01,poland,fossil_brown_coal_lignite,fossil,3124240
2015-04-01,poland,fossil_coal_derived_gas,fossil,39356
2015-04-01,poland,fossil_gas,fossil,351267
2015-04-01,poland,fossil_hard_coal,fossil,5272503
2015-04-01,poland,hydro_pumped_storage,renewable_ex_nuclear,59542
2015-04-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,145359
2015-04-01,poland,hydro_water_reservoir,renewable_ex_nuclear,12973
2015-04-01,poland,wind_onshore,renewable_ex_nuclear,920609
2016-04-01,poland,biomass,renewable_ex_nuclear,87572
2016-04-01,poland,fossil_brown_coal_lignite,fossil,2861985
2016-04-01,poland,fossil_coal_derived_gas,fossil,35105
2016-04-01,poland,fossil_gas,fossil,442875
2016-04-01,poland,fossil_hard_coal,fossil,5207901
2016-04-01,poland,fossil_oil,fossil,98025
2016-04-01,poland,hydro_pumped_storage,renewable_ex_nuclear,48375
2016-04-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,126303
2016-04-01,poland,hydro_water_reservoir,renewable_ex_nuclear,7323
2016-04-01,poland,wind_onshore,renewable_ex_nuclear,726771
2017-04-01,poland,biomass,renewable_ex_nuclear,121283
2017-04-01,poland,fossil_brown_coal_lignite,fossil,3094161
2017-04-01,poland,fossil_coal_derived_gas,fossil,46039
2017-04-01,poland,fossil_gas,fossil,417247
2017-04-01,poland,fossil_hard_coal,fossil,5086661
2017-04-01,poland,fossil_oil,fossil,120115
2017-04-01,poland,hydro_pumped_storage,renewable_ex_nuclear,55152
2017-04-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,161894
2017-04-01,poland,hydro_water_reservoir,renewable_ex_nuclear,16040
2017-04-01,poland,wind_onshore,renewable_ex_nuclear,1090938
2018-04-01,poland,biomass,renewable_ex_nuclear,117744
2018-04-01,poland,fossil_brown_coal_lignite,fossil,2971794
2018-04-01,poland,fossil_coal_derived_gas,fossil,37736
2018-04-01,poland,fossil_gas,fossil,558330
2018-04-01,poland,fossil_hard_coal,fossil,4722699
2018-04-01,poland,fossil_oil,fossil,103782
2018-04-01,poland,hydro_pumped_storage,renewable_ex_nuclear,52754
2018-04-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,158221
2018-04-01,poland,hydro_water_reservoir,renewable_ex_nuclear,11401
2018-04-01,poland,wind_onshore,renewable_ex_nuclear,1097718
2019-04-01,poland,biomass,renewable_ex_nuclear,130944
2019-04-01,poland,fossil_brown_coal_lignite,fossil,2477681
2019-04-01,poland,fossil_coal_derived_gas,fossil,45283
2019-04-01,poland,fossil_gas,fossil,874472
2019-04-01,poland,fossil_hard_coal,fossil,5007762
2019-04-01,poland,fossil_oil,fossil,108215
2019-04-01,poland,hydro_pumped_storage,renewable_ex_nuclear,77057
2019-04-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,111084
2019-04-01,poland,hydro_water_reservoir,renewable_ex_nuclear,10634
2019-04-01,poland,wind_onshore,renewable_ex_nuclear,1083750
2020-04-01,poland,biomass,renewable_ex_nuclear,146967
2020-04-01,poland,fossil_brown_coal_lignite,fossil,2213578
2020-04-01,poland,fossil_coal_derived_gas,fossil,19059
2020-04-01,poland,fossil_gas,fossil,852044
2020-04-01,poland,fossil_hard_coal,fossil,4165605
2020-04-01,poland,fossil_oil,fossil,114089
2020-04-01,poland,hydro_pumped_storage,renewable_ex_nuclear,59811
2020-04-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,83848
2020-04-01,poland,hydro_water_reservoir,renewable_ex_nuclear,5843
2020-04-01,poland,solar,renewable_ex_nuclear,132324
2020-04-01,poland,wind_onshore,renewable_ex_nuclear,1049882
2021-04-01,poland,biomass,renewable_ex_nuclear,142047
2021-04-01,poland,fossil_brown_coal_lignite,fossil,2807671
2021-04-01,poland,fossil_coal_derived_gas,fossil,38832
2021-04-01,poland,fossil_gas,fossil,681330
2021-04-01,poland,fossil_hard_coal,fossil,4841962
2021-04-01,poland,fossil_oil,fossil,150196
