wk,country,quantity_sum
2015-08-29,north_macedonia,107905
2015-09-05,north_macedonia,69684
2015-09-12,north_macedonia,104317
2015-09-19,north_macedonia,132946
2015-09-26,north_macedonia,167296
2015-10-03,north_macedonia,135721
2015-10-10,north_macedonia,113740
2015-10-17,north_macedonia,123266
2015-10-24,north_macedonia,111615
2015-10-31,north_macedonia,128972
2015-11-07,north_macedonia,126207
2015-11-14,north_macedonia,83137
2015-11-21,north_macedonia,127939
2015-11-28,north_macedonia,133066
2015-12-05,north_macedonia,138900
2015-12-12,north_macedonia,145291
2015-12-19,north_macedonia,148811
2015-12-26,north_macedonia,125937
2016-01-02,north_macedonia,146473
2016-01-09,north_macedonia,137518
2016-01-16,north_macedonia,151971
2016-01-23,north_macedonia,127597
2016-01-30,north_macedonia,125033
2016-02-06,north_macedonia,108110
2016-02-13,north_macedonia,76239
2016-02-20,north_macedonia,111908
2016-02-27,north_macedonia,110395
2016-03-05,north_macedonia,115242
2016-03-12,north_macedonia,122659
2016-03-19,north_macedonia,74649
2016-03-26,north_macedonia,76547
2016-04-02,north_macedonia,96435
2016-04-09,north_macedonia,98512
2016-04-16,north_macedonia,96451
2016-04-23,north_macedonia,105906
2016-04-30,north_macedonia,97735
2016-05-07,north_macedonia,92416
2016-05-14,north_macedonia,102707
2016-05-21,north_macedonia,87667
2016-05-28,north_macedonia,71608
2016-06-04,north_macedonia,90928
2016-06-11,north_macedonia,60227
2016-06-18,north_macedonia,98346
2016-06-25,north_macedonia,95349
2016-07-02,north_macedonia,93710
2016-07-09,north_macedonia,83994
2016-07-16,north_macedonia,102429
2016-07-23,north_macedonia,104672
2016-07-30,north_macedonia,83262
2016-08-06,north_macedonia,97749
2016-08-13,north_macedonia,97842
2016-08-20,north_macedonia,99555
2016-08-27,north_macedonia,100384
2016-09-03,north_macedonia,103812
2016-09-10,north_macedonia,99244
2016-09-17,north_macedonia,65195
2016-09-24,north_macedonia,104304
2016-10-01,north_macedonia,103056
2016-10-08,north_macedonia,111707
2016-10-15,north_macedonia,97514
2016-10-22,north_macedonia,116623
2016-10-29,north_macedonia,82185
2016-11-05,north_macedonia,95937
2016-11-12,north_macedonia,82358
2016-11-19,north_macedonia,70927
2016-11-26,north_macedonia,144036
2016-12-03,north_macedonia,118811
2016-12-10,north_macedonia,148566
2016-12-17,north_macedonia,135784
2016-12-24,north_macedonia,139374
2016-12-31,north_macedonia,130629
2017-01-07,north_macedonia,176003
2017-01-14,north_macedonia,105213
2017-01-21,north_macedonia,163445
2017-01-28,north_macedonia,159357
2017-02-04,north_macedonia,120184
2017-02-11,north_macedonia,149003
2017-02-18,north_macedonia,93967
2017-02-25,north_macedonia,82313
2017-03-04,north_macedonia,119412
2017-03-11,north_macedonia,107028
2017-03-18,north_macedonia,94730
2017-03-25,north_macedonia,51511
2017-04-01,north_macedonia,53497
2017-04-08,north_macedonia,87644
2017-04-15,north_macedonia,67956
2017-04-22,north_macedonia,112378
2017-04-29,north_macedonia,90688
2017-05-06,north_macedonia,95673
2017-05-13,north_macedonia,95423
2017-05-20,north_macedonia,45808
2017-05-27,north_macedonia,15895
2017-06-03,north_macedonia,85452
2017-06-10,north_macedonia,83279
2017-06-17,north_macedonia,57422
2017-06-24,north_macedonia,90597
2017-07-01,north_macedonia,90330
2017-07-08,north_macedonia,104240
2017-07-15,north_macedonia,94678
2017-07-22,north_macedonia,103533
2017-07-29,north_macedonia,82937
2017-08-05,north_macedonia,111146
2017-08-12,north_macedonia,95980
2017-08-19,north_macedonia,95944
2017-08-26,north_macedonia,96323
2017-09-02,north_macedonia,95658
2017-09-09,north_macedonia,88014
2017-09-16,north_macedonia,63696
2017-09-23,north_macedonia,88551
2017-09-30,north_macedonia,94432
2017-10-07,north_macedonia,53286
2017-10-14,north_macedonia,80531
2017-10-21,north_macedonia,102213
2017-10-28,north_macedonia,41472
2017-11-04,north_macedonia,119871
2017-11-11,north_macedonia,78871
2017-11-18,north_macedonia,127561
2017-11-25,north_macedonia,90431
2017-12-02,north_macedonia,108187
2017-12-09,north_macedonia,138632
2017-12-16,north_macedonia,119614
2017-12-23,north_macedonia,146807
2017-12-30,north_macedonia,134666
2018-01-06,north_macedonia,130855
2018-01-13,north_macedonia,139128
2018-01-20,north_macedonia,145602
2018-01-27,north_macedonia,136672
2018-02-03,north_macedonia,129275
2018-02-10,north_macedonia,132358
2018-02-17,north_macedonia,135173
2018-02-24,north_macedonia,145566
2018-03-03,north_macedonia,125881
2018-03-10,north_macedonia,112679
2018-03-17,north_macedonia,119354
2018-03-24,north_macedonia,104254
2018-03-31,north_macedonia,99835
2018-04-07,north_macedonia,86038
2018-04-14,north_macedonia,90915
2018-04-21,north_macedonia,89580
2018-04-28,north_macedonia,82812
2018-05-05,north_macedonia,82842
2018-05-12,north_macedonia,83870
2018-05-19,north_macedonia,84333
2018-05-26,north_macedonia,84246
2018-06-02,north_macedonia,90929
2018-06-09,north_macedonia,94573
2018-06-16,north_macedonia,79978
2018-06-23,north_macedonia,92469
2018-06-30,north_macedonia,74453
2018-07-07,north_macedonia,88699
2018-07-14,north_macedonia,98879
2018-07-21,north_macedonia,99379
2018-07-28,north_macedonia,97336
2018-08-04,north_macedonia,78106
2018-08-11,north_macedonia,102188
2018-08-18,north_macedonia,98435
2018-08-25,north_macedonia,97808
2018-09-01,north_macedonia,4292
2018-09-08,north_macedonia,95394
2018-09-15,north_macedonia,83165
2018-09-22,north_macedonia,100040
2018-09-29,north_macedonia,102354
2018-10-06,north_macedonia,98864
2018-10-13,north_macedonia,105122
2018-10-20,north_macedonia,108084
2018-10-27,north_macedonia,95058
2018-11-03,north_macedonia,115063
2018-11-10,north_macedonia,88628
2018-11-17,north_macedonia,137879
2018-11-24,north_macedonia,113440
2018-12-01,north_macedonia,144872
2018-12-08,north_macedonia,155101
2018-12-15,north_macedonia,157241
2018-12-22,north_macedonia,169589
2018-12-29,north_macedonia,157341
2019-01-05,north_macedonia,110159
2019-01-12,north_macedonia,167165
2019-01-19,north_macedonia,130423
2019-01-26,north_macedonia,105870
2019-02-02,north_macedonia,111673
2019-02-09,north_macedonia,98800
2019-02-16,north_macedonia,95117
2019-02-23,north_macedonia,123385
2019-03-02,north_macedonia,91669
2019-03-09,north_macedonia,124758
2019-03-16,north_macedonia,113085
2019-03-23,north_macedonia,75280
2019-03-30,north_macedonia,54401
2019-04-06,north_macedonia,107581
2019-04-13,north_macedonia,111902
2019-04-20,north_macedonia,67186
2019-04-27,north_macedonia,47324
2019-05-04,north_macedonia,99501
2019-05-11,north_macedonia,89332
2019-05-18,north_macedonia,72874
2019-05-25,north_macedonia,83502
2019-06-01,north_macedonia,67351
2019-06-08,north_macedonia,90560
2019-06-15,north_macedonia,96048
2019-06-22,north_macedonia,95599
2019-06-29,north_macedonia,78964
2019-07-06,north_macedonia,92078
2019-07-13,north_macedonia,76421
2019-07-20,north_macedonia,102813
2019-07-27,north_macedonia,101646
2019-08-03,north_macedonia,96589
2019-08-10,north_macedonia,104978
2019-08-17,north_macedonia,96754
2019-08-24,north_macedonia,100742
2019-08-31,north_macedonia,97537
2019-09-07,north_macedonia,94227
2019-09-14,north_macedonia,99532
2019-09-21,north_macedonia,93536
2019-09-28,north_macedonia,94024
2019-10-05,north_macedonia,103442
2019-10-12,north_macedonia,103582
2019-10-19,north_macedonia,96989
2019-10-26,north_macedonia,92363
2019-11-02,north_macedonia,95881
2019-11-09,north_macedonia,115868
2019-11-16,north_macedonia,125493
2019-11-23,north_macedonia,106460
2019-11-30,north_macedonia,138752
2019-12-07,north_macedonia,137850
2019-12-14,north_macedonia,120143
2019-12-21,north_macedonia,125162
2019-12-28,north_macedonia,155332
2020-01-04,north_macedonia,149309
2020-01-11,north_macedonia,153137
2020-01-18,north_macedonia,157930
2020-01-25,north_macedonia,149822
2020-02-01,north_macedonia,144294
2020-02-08,north_macedonia,148335
2020-02-15,north_macedonia,137805
2020-02-22,north_macedonia,133132
2020-02-29,north_macedonia,130418
2020-03-07,north_macedonia,130258
2020-03-14,north_macedonia,116633
2020-03-21,north_macedonia,121419
2020-03-28,north_macedonia,117953
2020-04-04,north_macedonia,95112
2020-04-11,north_macedonia,96413
2020-04-18,north_macedonia,97192
2020-04-25,north_macedonia,85370
2020-05-02,north_macedonia,90336
2020-05-09,north_macedonia,68858
2020-05-16,north_macedonia,82898
2020-05-23,north_macedonia,87209
2020-05-30,north_macedonia,89134
2020-06-06,north_macedonia,85950
2020-06-13,north_macedonia,86461
2020-06-20,north_macedonia,81550
2020-06-27,north_macedonia,91606
2020-07-04,north_macedonia,97602
2020-07-11,north_macedonia,96624
2020-07-18,north_macedonia,93331
2020-07-25,north_macedonia,94904
2020-08-01,north_macedonia,90993
2020-08-08,north_macedonia,89847
2020-08-15,north_macedonia,91645
2020-08-22,north_macedonia,91853
2020-08-29,north_macedonia,89053
2020-09-05,north_macedonia,93452
2020-09-12,north_macedonia,101279
2020-09-19,north_macedonia,98986
2020-09-26,north_macedonia,94218
2020-10-03,north_macedonia,97938
2020-10-10,north_macedonia,99432
2020-10-17,north_macedonia,116441
2020-10-24,north_macedonia,121768
2020-10-31,north_macedonia,115666
2020-11-07,north_macedonia,131633
2020-11-14,north_macedonia,134117
2020-11-21,north_macedonia,145978
2020-11-28,north_macedonia,156691
2020-12-05,north_macedonia,146378
2020-12-12,north_macedonia,146145
2020-12-19,north_macedonia,159372
2020-12-26,north_macedonia,151300
2021-01-02,north_macedonia,129548
2021-01-09,north_macedonia,145665
2021-01-16,north_macedonia,165702
2021-01-23,north_macedonia,148078
2021-01-30,north_macedonia,135124
2021-02-06,north_macedonia,135072
2021-02-13,north_macedonia,171562
2021-02-20,north_macedonia,138460
2021-02-27,north_macedonia,127189
2021-03-06,north_macedonia,139876
2021-03-13,north_macedonia,142531
2021-03-20,north_macedonia,155172
2021-03-27,north_macedonia,122207
2021-04-03,north_macedonia,120213
2021-04-10,north_macedonia,122660
2021-04-17,north_macedonia,126111
2021-04-24,north_macedonia,100378
2021-05-01,north_macedonia,80443
2021-05-08,north_macedonia,58373
2021-05-15,north_macedonia,48122
2021-05-22,north_macedonia,89028
2021-05-29,north_macedonia,90216
2021-06-05,north_macedonia,90077
2021-06-12,north_macedonia,94028
2021-06-19,north_macedonia,96164
2021-06-26,north_macedonia,103472
2021-07-03,north_macedonia,100745
2021-07-10,north_macedonia,106247
2021-07-17,north_macedonia,91665
2021-07-24,north_macedonia,106394
2021-07-31,north_macedonia,110447
2021-08-07,north_macedonia,110508
2021-08-14,north_macedonia,108985
2021-08-21,north_macedonia,98557
2021-08-28,north_macedonia,92302
2021-09-04,north_macedonia,96946
2021-09-11,north_macedonia,101420
2021-09-18,north_macedonia,99924
2021-09-25,north_macedonia,98669
2021-10-02,north_macedonia,108809
2021-10-09,north_macedonia,123001
2021-10-16,north_macedonia,123342
2021-10-23,north_macedonia,125963
2021-10-30,north_macedonia,128468
2021-11-06,north_macedonia,123745
2021-11-13,north_macedonia,137960
2021-11-20,north_macedonia,140607
2021-11-27,north_macedonia,138455
2021-12-04,north_macedonia,143706
2021-12-11,north_macedonia,156711
2021-12-18,north_macedonia,159752
2021-12-25,north_macedonia,155125
2022-01-01,north_macedonia,131282
2022-01-08,north_macedonia,149577
2022-01-15,north_macedonia,155666
2022-01-22,north_macedonia,169906
2022-01-29,north_macedonia,160279
2022-02-05,north_macedonia,156024
2022-02-12,north_macedonia,142050
2022-02-19,north_macedonia,126030
2022-02-26,north_macedonia,141510
2022-03-05,north_macedonia,155726
2022-03-12,north_macedonia,149667
2022-03-19,north_macedonia,139387
2022-03-26,north_macedonia,115460
2022-04-02,north_macedonia,113187
2022-04-09,north_macedonia,112925
2022-04-16,north_macedonia,121850
2022-04-23,north_macedonia,85162
2022-04-30,north_macedonia,92573
2022-05-07,north_macedonia,87289
2022-05-14,north_macedonia,84737
2022-05-21,north_macedonia,83770
2022-05-28,north_macedonia,82682
2022-06-04,north_macedonia,90869
2022-06-11,north_macedonia,86733
2022-06-18,north_macedonia,88069
2022-06-25,north_macedonia,89381
2022-07-02,north_macedonia,56977
2022-07-09,north_macedonia,70228
2022-07-16,north_macedonia,88957
2022-07-23,north_macedonia,90334
2022-07-30,north_macedonia,82760
2022-08-06,north_macedonia,87747
2022-08-13,north_macedonia,81844
2022-08-20,north_macedonia,79049
2022-08-27,north_macedonia,76973
2022-09-03,north_macedonia,76462
2022-09-10,north_macedonia,77096
2022-09-17,north_macedonia,79550
2022-09-24,north_macedonia,80391
2022-10-01,north_macedonia,78647
2022-10-08,north_macedonia,87236
2022-10-15,north_macedonia,88643
2022-10-22,north_macedonia,85002
2022-10-29,north_macedonia,86247
2022-11-05,north_macedonia,93924
2022-11-12,north_macedonia,101193
2022-11-19,north_macedonia,99716
2022-11-26,north_macedonia,117000
2022-12-03,north_macedonia,90197
2022-12-10,north_macedonia,110355
2022-12-17,north_macedonia,115580
2022-12-24,north_macedonia,132893
2022-12-31,north_macedonia,124891
2023-01-07,north_macedonia,120768
2023-01-14,north_macedonia,114196
2023-01-21,north_macedonia,114854
2023-01-28,north_macedonia,114869
2023-02-04,north_macedonia,150495
2023-02-11,north_macedonia,135145
2023-02-18,north_macedonia,109614
2023-02-25,north_macedonia,101047
2023-03-04,north_macedonia,106204
2023-03-11,north_macedonia,108346
2023-03-18,north_macedonia,71342
2023-03-25,north_macedonia,87967
2023-04-01,north_macedonia,101109
2023-04-08,north_macedonia,105011
2023-04-15,north_macedonia,92736
2023-04-22,north_macedonia,83755
2023-04-29,north_macedonia,76329
2023-05-06,north_macedonia,75557
2023-05-13,north_macedonia,78366
2023-05-20,north_macedonia,69173
2023-05-27,north_macedonia,65652
2023-06-03,north_macedonia,60671
2023-06-10,north_macedonia,66105
2023-06-17,north_macedonia,65679
2023-06-24,north_macedonia,67257
2023-07-01,north_macedonia,66400
2015-01-03,norway,2581867
2015-01-10,norway,2644505
2015-01-17,norway,2726888
2015-01-24,norway,2621250
2015-01-31,norway,2798840
2015-02-07,norway,2580847
2015-02-14,norway,2520943
2015-02-21,norway,2507900
2015-02-28,norway,2468543
2015-03-07,norway,2329516
2015-03-14,norway,2328185
2015-03-21,norway,2420115
2015-03-28,norway,2260236
2015-04-04,norway,2155427
2015-04-11,norway,2122617
2015-04-18,norway,1949279
2015-04-25,norway,2067350
2015-05-02,norway,1979177
2015-05-09,norway,1945925
2015-05-16,norway,1922791
2015-05-23,norway,2185308
2015-05-30,norway,1869634
2015-06-06,norway,1782863
2015-06-13,norway,1797434
2015-06-20,norway,1730038
2015-06-27,norway,1689998
2015-07-04,norway,1637184
2015-07-11,norway,1611137
2015-07-18,norway,1597551
2015-07-25,norway,1621766
2015-08-01,norway,1670059
2015-08-08,norway,1684969
2015-08-15,norway,1647845
2015-08-22,norway,1645939
2015-08-29,norway,1722565
2015-09-05,norway,1759809
2015-09-12,norway,1776780
2015-09-19,norway,1859848
2015-09-26,norway,1871936
2015-10-03,norway,1964122
2015-10-10,norway,2054733
2015-10-17,norway,2114812
2015-10-24,norway,2133708
2015-10-31,norway,2116531
2015-11-07,norway,2180921
2015-11-14,norway,2369778
2015-11-21,norway,2636239
2015-11-28,norway,2512013
2015-12-05,norway,2388692
2015-12-12,norway,2724568
2015-12-19,norway,2312593
2015-12-26,norway,2568918
2016-01-02,norway,2944852
2016-01-09,norway,3025378
2016-01-16,norway,3164920
2016-01-23,norway,2714415
2016-01-30,norway,2677989
2016-02-06,norway,2591779
2016-02-13,norway,2843019
2016-02-20,norway,2693959
2016-02-27,norway,2728547
2016-03-05,norway,2621951
2016-03-12,norway,2421687
2016-03-19,norway,2326183
2016-03-26,norway,2266345
2016-04-02,norway,2248993
2016-04-09,norway,2186467
2016-04-16,norway,2138882
2016-04-23,norway,2201497
2016-04-30,norway,2040511
2016-05-07,norway,1811958
2016-05-14,norway,1859989
2016-05-21,norway,1845797
2016-05-28,norway,1678410
2016-06-04,norway,1682049
2016-06-11,norway,1701570
2016-06-18,norway,1708270
2016-06-25,norway,1665184
2016-07-02,norway,1675572
2016-07-09,norway,1583946
2016-07-16,norway,1377901
2016-07-23,norway,1533428
2016-07-30,norway,1591666
2016-08-06,norway,1683413
2016-08-13,norway,1685911
2016-08-20,norway,1685100
2016-08-27,norway,1718876
2016-09-03,norway,1708404
2016-09-10,norway,1685410
2016-09-17,norway,1716883
2016-09-24,norway,1767281
2016-10-01,norway,1943897
2016-10-08,norway,2121518
2016-10-15,norway,2153579
2016-10-22,norway,2241448
2016-10-29,norway,2287713
2016-11-05,norway,2718264
2016-11-12,norway,2467595
2016-11-19,norway,2473529
2016-11-26,norway,2548496
2016-12-03,norway,2543705
2016-12-10,norway,2629888
2016-12-17,norway,2528927
2016-12-24,norway,2425329
2016-12-31,norway,2678729
2017-01-07,norway,2632880
2017-01-14,norway,2766312
2017-01-21,norway,2619265
2017-01-28,norway,2657635
2017-02-04,norway,2804336
2017-02-11,norway,2777777
2017-02-18,norway,2569350
2017-02-25,norway,2587789
2017-03-04,norway,2695692
2017-03-11,norway,2450594
2017-03-18,norway,2456208
2017-03-25,norway,2280116
2017-04-01,norway,2219143
2017-04-08,norway,2136126
2017-04-15,norway,2266515
2017-04-22,norway,2261025
2017-04-29,norway,1998413
2017-05-06,norway,2019086
2017-05-13,norway,1877430
2017-05-20,norway,1813959
2017-05-27,norway,1775932
2017-06-03,norway,1726974
2017-06-10,norway,1725390
2017-06-17,norway,1732309
2017-06-24,norway,1716361
2017-07-01,norway,1687277
2017-07-08,norway,1647799
2017-07-15,norway,1610145
2017-07-22,norway,1581214
2017-07-29,norway,1621190
2017-08-05,norway,1687645
2017-08-12,norway,1733704
2017-08-19,norway,1744061
2017-08-26,norway,1768792
2017-09-02,norway,1779774
2017-09-09,norway,1814668
2017-09-16,norway,1861671
2017-09-23,norway,1850355
2017-09-30,norway,1947622
2017-10-07,norway,2066306
2017-10-14,norway,2035033
2017-10-21,norway,2212372
2017-10-28,norway,2270961
2017-11-04,norway,2308500
2017-11-11,norway,2507925
2017-11-18,norway,2689888
2017-11-25,norway,2695010
2017-12-02,norway,2668263
2017-12-09,norway,2816564
2017-12-16,norway,2818083
2017-12-23,norway,2545920
2017-12-30,norway,2696009
2018-01-06,norway,2867376
2018-01-13,norway,2827889
2018-01-20,norway,2818888
2018-01-27,norway,2763105
2018-02-03,norway,2979879
2018-02-10,norway,2792140
2018-02-17,norway,2809190
2018-02-24,norway,3002934
2018-03-03,norway,2906575
2018-03-10,norway,2758688
2018-03-17,norway,2720403
2018-03-24,norway,2517713
2018-03-31,norway,2524011
2018-04-07,norway,2357546
2018-04-14,norway,2174940
2018-04-21,norway,2056423
2018-04-28,norway,2087399
2018-05-05,norway,1873672
2018-05-12,norway,1778043
2018-05-19,norway,1750358
