wk,country,category_group,mwh
2015-02-28,germany,renewable_ex_nuclear,3692847.25
2015-02-28,greece,fossil,385134
2015-02-28,greece,renewable_ex_nuclear,213927
2015-02-28,hungary,fossil,172258.5
2015-02-28,hungary,nuclear,278380
2015-02-28,hungary,other,14427.5
2015-02-28,hungary,renewable_ex_nuclear,34300.75
2015-02-28,ireland,fossil,243675.5
2015-02-28,ireland,other,369.5
2015-02-28,ireland,renewable_ex_nuclear,196082
2015-02-28,italy,renewable_ex_nuclear,15445
2015-02-28,latvia,fossil,26607
2015-02-28,latvia,other,14670
2015-02-28,latvia,renewable_ex_nuclear,77090
2015-02-28,lithuania,fossil,29289
2015-02-28,lithuania,other,1984
2015-02-28,lithuania,renewable_ex_nuclear,44132
2015-02-28,luxembourg,fossil,6996.75
2015-02-28,luxembourg,renewable_ex_nuclear,8084.25
2015-02-28,montenegro,fossil,26880
2015-02-28,montenegro,renewable_ex_nuclear,7698
2015-02-28,netherlands,fossil,694668.25
2015-02-28,netherlands,nuclear,70458.75
2015-02-28,netherlands,other,910878.5
2015-02-28,netherlands,renewable_ex_nuclear,38084.5
2015-02-28,norway,fossil,50278
2015-02-28,norway,other,7348
2015-02-28,norway,renewable_ex_nuclear,2401383
2015-02-28,poland,fossil,2225236
2015-02-28,poland,renewable_ex_nuclear,302326
2015-02-28,portugal,fossil,253376
2015-02-28,portugal,other,7122
2015-02-28,portugal,renewable_ex_nuclear,654428
2015-02-28,romania,fossil,431683
2015-02-28,romania,nuclear,202222
2015-02-28,romania,renewable_ex_nuclear,534799
2015-02-28,slovakia,fossil,67458
2015-02-28,slovakia,nuclear,275321
2015-02-28,slovakia,other,62306
2015-02-28,slovakia,renewable_ex_nuclear,117314
2015-02-28,slovenia,fossil,60538
2015-02-28,slovenia,nuclear,100279
2015-02-28,slovenia,renewable_ex_nuclear,60297
2015-02-28,spain,fossil,1032737
2015-02-28,spain,nuclear,983223
2015-02-28,spain,other,11694
2015-02-28,spain,renewable_ex_nuclear,2481524
2015-02-28,sweden,nuclear,1113815
2015-02-28,sweden,other,172314
2015-02-28,sweden,renewable_ex_nuclear,1555515
2015-02-28,switzerland,fossil,3097
2015-02-28,switzerland,renewable_ex_nuclear,2564
2015-03-07,austria,fossil,271506
2015-03-07,austria,other,53318.75
2015-03-07,austria,renewable_ex_nuclear,557522.5
2015-03-07,belgium,fossil,371126
2015-03-07,belgium,nuclear,484632
2015-03-07,belgium,other,88565
2015-03-07,belgium,renewable_ex_nuclear,219650
2015-03-07,bulgaria,fossil,401360
2015-03-07,bulgaria,nuclear,298455
2015-03-07,bulgaria,renewable_ex_nuclear,207412
2015-03-07,czech_republic,fossil,812134
2015-03-07,czech_republic,nuclear,498120
2015-03-07,czech_republic,other,12482
2015-03-07,czech_republic,renewable_ex_nuclear,205156
2015-03-07,denmark,fossil,276178
2015-03-07,denmark,renewable_ex_nuclear,271259
2015-03-07,estonia,fossil,97190
2015-03-07,estonia,renewable_ex_nuclear,24385
2015-03-07,finland,fossil,312957
2015-03-07,finland,nuclear,396166
2015-03-07,finland,other,30593
2015-03-07,finland,renewable_ex_nuclear,413512
2015-03-07,france,fossil,816589
2015-03-07,france,nuclear,7157321
2015-03-07,france,renewable_ex_nuclear,1691085
2015-03-07,germany,fossil,4355352.5
2015-03-07,germany,nuclear,1439428.25
2015-03-07,germany,other,1056467.25
2015-03-07,germany,renewable_ex_nuclear,2691265
2015-03-07,greece,fossil,381190
2015-03-07,greece,renewable_ex_nuclear,238735
2015-03-07,hungary,fossil,188675
2015-03-07,hungary,nuclear,277040.25
2015-03-07,hungary,other,15011
2015-03-07,hungary,renewable_ex_nuclear,30419.75
2015-03-07,ireland,fossil,245094.5
2015-03-07,ireland,other,543
2015-03-07,ireland,renewable_ex_nuclear,189378
2015-03-07,italy,renewable_ex_nuclear,8026
2015-03-07,latvia,fossil,11040
2015-03-07,latvia,other,14168
2015-03-07,latvia,renewable_ex_nuclear,97233
2015-03-07,lithuania,fossil,28266
2015-03-07,lithuania,other,1860
2015-03-07,lithuania,renewable_ex_nuclear,41182
2015-03-07,luxembourg,fossil,6792.75
2015-03-07,luxembourg,renewable_ex_nuclear,5692
2015-03-07,montenegro,fossil,27234
2015-03-07,montenegro,renewable_ex_nuclear,2694
2015-03-07,netherlands,fossil,775490.25
2015-03-07,netherlands,nuclear,69798
2015-03-07,netherlands,other,731051.25
2015-03-07,netherlands,renewable_ex_nuclear,16880.25
2015-03-07,norway,fossil,43190
2015-03-07,norway,other,7376
2015-03-07,norway,renewable_ex_nuclear,2389244
2015-03-07,poland,fossil,2276034
2015-03-07,poland,renewable_ex_nuclear,230350
2015-03-07,portugal,fossil,316210
2015-03-07,portugal,other,6943
2015-03-07,portugal,renewable_ex_nuclear,481689
2015-03-07,romania,fossil,425474
2015-03-07,romania,nuclear,203108
2015-03-07,romania,renewable_ex_nuclear,552618
2015-03-07,slovakia,fossil,67899
2015-03-07,slovakia,nuclear,274319
2015-03-07,slovakia,other,61280
2015-03-07,slovakia,renewable_ex_nuclear,108637
2015-03-07,slovenia,fossil,67152
2015-03-07,slovenia,nuclear,100376
2015-03-07,slovenia,renewable_ex_nuclear,53761
2015-03-07,spain,fossil,1414653
2015-03-07,spain,nuclear,1006700
2015-03-07,spain,other,11985
2015-03-07,spain,renewable_ex_nuclear,1777718
2015-03-07,sweden,nuclear,880063
2015-03-07,sweden,other,140448
2015-03-07,sweden,renewable_ex_nuclear,1658187
2015-03-07,switzerland,fossil,2933
2015-03-07,switzerland,renewable_ex_nuclear,2748
2015-03-14,austria,fossil,290612.75
2015-03-14,austria,other,38751
2015-03-14,austria,renewable_ex_nuclear,507962.75
2015-03-14,belgium,fossil,391657
2015-03-14,belgium,nuclear,480143
2015-03-14,belgium,other,93962
2015-03-14,belgium,renewable_ex_nuclear,183030
2015-03-14,bulgaria,fossil,352295
2015-03-14,bulgaria,nuclear,298457
2015-03-14,bulgaria,renewable_ex_nuclear,214375
2015-03-14,czech_republic,fossil,769217
2015-03-14,czech_republic,nuclear,496901
2015-03-14,czech_republic,other,11531
2015-03-14,czech_republic,renewable_ex_nuclear,210858
2015-03-14,denmark,fossil,299447
2015-03-14,denmark,renewable_ex_nuclear,219895
2015-03-14,estonia,fossil,112208
2015-03-14,estonia,renewable_ex_nuclear,17847
2015-03-14,finland,fossil,317691
2015-03-14,finland,nuclear,395700
2015-03-14,finland,other,31416
2015-03-14,finland,renewable_ex_nuclear,399653
2015-03-14,france,fossil,854396
2015-03-14,france,nuclear,7296335
2015-03-14,france,renewable_ex_nuclear,1645540
2015-03-14,germany,fossil,4186370.25
2015-03-14,germany,nuclear,1420958.5
2015-03-14,germany,other,1037139.25
2015-03-14,germany,renewable_ex_nuclear,2847763.5
2015-03-14,greece,fossil,340009
2015-03-14,greece,renewable_ex_nuclear,272671
2015-03-14,hungary,fossil,152014.75
2015-03-14,hungary,nuclear,273941.5
2015-03-14,hungary,other,14792.5
2015-03-14,hungary,renewable_ex_nuclear,26393.75
2015-03-14,ireland,fossil,328890.5
2015-03-14,ireland,other,162
2015-03-14,ireland,renewable_ex_nuclear,60536.5
2015-03-14,italy,renewable_ex_nuclear,12722
2015-03-14,latvia,fossil,14281
2015-03-14,latvia,other,14039
2015-03-14,latvia,renewable_ex_nuclear,86719
2015-03-14,lithuania,fossil,28581
2015-03-14,lithuania,other,1873
2015-03-14,lithuania,renewable_ex_nuclear,39844
2015-03-14,luxembourg,fossil,6206.75
2015-03-14,luxembourg,renewable_ex_nuclear,5167.75
2015-03-14,montenegro,fossil,27874
2015-03-14,montenegro,renewable_ex_nuclear,2682
2015-03-14,netherlands,fossil,682534
2015-03-14,netherlands,nuclear,70401.5
2015-03-14,netherlands,other,826270
2015-03-14,netherlands,renewable_ex_nuclear,11842.75
2015-03-14,norway,fossil,53974
2015-03-14,norway,other,8342
2015-03-14,norway,renewable_ex_nuclear,2471368
2015-03-14,poland,fossil,2230767
2015-03-14,poland,renewable_ex_nuclear,276891
2015-03-14,portugal,fossil,335150
2015-03-14,portugal,other,6146
2015-03-14,portugal,renewable_ex_nuclear,501643
2015-03-14,romania,fossil,392676
2015-03-14,romania,nuclear,202409
2015-03-14,romania,renewable_ex_nuclear,562217
2015-03-14,slovakia,fossil,69286
2015-03-14,slovakia,nuclear,273593
2015-03-14,slovakia,other,61037
2015-03-14,slovakia,renewable_ex_nuclear,100730
2015-03-14,slovenia,fossil,66386
2015-03-14,slovenia,nuclear,100294
2015-03-14,slovenia,renewable_ex_nuclear,50233
2015-03-14,spain,fossil,1330442
2015-03-14,spain,nuclear,1006006
2015-03-14,spain,other,11907
2015-03-14,spain,renewable_ex_nuclear,1918417
2015-03-14,sweden,nuclear,1038309
2015-03-14,sweden,other,146891
2015-03-14,sweden,renewable_ex_nuclear,1474220
2015-03-14,switzerland,fossil,1459
2015-03-14,switzerland,renewable_ex_nuclear,1923
2015-03-21,austria,fossil,287979.5
2015-03-21,austria,other,46631.5
2015-03-21,austria,renewable_ex_nuclear,570446.5
2015-03-21,belgium,fossil,411590
2015-03-21,belgium,nuclear,412635
2015-03-21,belgium,other,97407
2015-03-21,belgium,renewable_ex_nuclear,182179
2015-03-21,bulgaria,fossil,356276
2015-03-21,bulgaria,nuclear,298370
2015-03-21,bulgaria,renewable_ex_nuclear,213523
2015-03-21,czech_republic,fossil,805041
2015-03-21,czech_republic,nuclear,561777
2015-03-21,czech_republic,other,11722
2015-03-21,czech_republic,renewable_ex_nuclear,202987
2015-03-21,denmark,fossil,302379
2015-03-21,denmark,renewable_ex_nuclear,182126
2015-03-21,estonia,fossil,113393
2015-03-21,estonia,renewable_ex_nuclear,26595
2015-03-21,finland,fossil,336548
2015-03-21,finland,nuclear,397871
2015-03-21,finland,other,34300
2015-03-21,finland,renewable_ex_nuclear,409639
2015-03-21,france,fossil,914974
2015-03-21,france,nuclear,7084997
2015-03-21,france,renewable_ex_nuclear,1629464
2015-03-21,germany,fossil,4539920.25
2015-03-21,germany,nuclear,1296240.75
2015-03-21,germany,other,985370
2015-03-21,germany,renewable_ex_nuclear,2352943.25
2015-03-21,greece,fossil,382792
2015-03-21,greece,renewable_ex_nuclear,202980
2015-03-21,hungary,fossil,146602.75
2015-03-21,hungary,nuclear,277124.25
2015-03-21,hungary,other,14862
2015-03-21,hungary,renewable_ex_nuclear,31447.25
2015-03-21,ireland,fossil,285898.5
2015-03-21,ireland,other,163
2015-03-21,ireland,renewable_ex_nuclear,120434
2015-03-21,italy,renewable_ex_nuclear,6619
2015-03-21,latvia,fossil,14635
2015-03-21,latvia,other,13607
2015-03-21,latvia,renewable_ex_nuclear,85495
2015-03-21,lithuania,fossil,28118
2015-03-21,lithuania,other,1904
2015-03-21,lithuania,renewable_ex_nuclear,54130
2015-03-21,luxembourg,fossil,7015.25
2015-03-21,luxembourg,renewable_ex_nuclear,4374.25
2015-03-21,montenegro,fossil,26873
2015-03-21,montenegro,renewable_ex_nuclear,8563
2015-03-21,netherlands,fossil,715552.5
2015-03-21,netherlands,nuclear,70462.75
2015-03-21,netherlands,other,823741.5
2015-03-21,netherlands,renewable_ex_nuclear,15601.75
2015-03-21,norway,fossil,52498
2015-03-21,norway,other,6433
2015-03-21,norway,renewable_ex_nuclear,2638699
2015-03-21,poland,fossil,2248987
2015-03-21,poland,renewable_ex_nuclear,212058
2015-03-21,portugal,fossil,324210
2015-03-21,portugal,other,6465
2015-03-21,portugal,renewable_ex_nuclear,606971
2015-03-21,romania,fossil,375561
2015-03-21,romania,nuclear,203121
2015-03-21,romania,renewable_ex_nuclear,516990
2015-03-21,slovakia,fossil,64664
2015-03-21,slovakia,nuclear,207540
2015-03-21,slovakia,other,59823
2015-03-21,slovakia,renewable_ex_nuclear,108587
2015-03-21,slovenia,fossil,89067
2015-03-21,slovenia,nuclear,100210
2015-03-21,slovenia,renewable_ex_nuclear,54322
2015-03-21,spain,fossil,1191235
2015-03-21,spain,nuclear,1021168
2015-03-21,spain,other,8335
2015-03-21,spain,renewable_ex_nuclear,2190528
2015-03-21,sweden,nuclear,1041407
2015-03-21,sweden,other,141272
2015-03-21,sweden,renewable_ex_nuclear,1550609
2015-03-21,switzerland,fossil,2101
2015-03-21,switzerland,renewable_ex_nuclear,2212
2015-03-28,austria,fossil,220185.75
2015-03-28,austria,other,96708.25
2015-03-28,austria,renewable_ex_nuclear,744745.5
2015-03-28,belgium,fossil,341831
2015-03-28,belgium,nuclear,353052
2015-03-28,belgium,other,97692
2015-03-28,belgium,renewable_ex_nuclear,324226
2015-03-28,bulgaria,fossil,314464
2015-03-28,bulgaria,nuclear,293857
2015-03-28,bulgaria,renewable_ex_nuclear,205163
2015-03-28,czech_republic,fossil,634721
2015-03-28,czech_republic,nuclear,497770
2015-03-28,czech_republic,other,14647
2015-03-28,czech_republic,renewable_ex_nuclear,208389
2015-03-28,denmark,fossil,255991
2015-03-28,denmark,renewable_ex_nuclear,363561
2015-03-28,estonia,fossil,111363
2015-03-28,estonia,renewable_ex_nuclear,22962
2015-03-28,finland,fossil,302627
2015-03-28,finland,nuclear,398372
2015-03-28,finland,other,30278
2015-03-28,finland,renewable_ex_nuclear,412999
2015-03-28,france,fossil,517283
2015-03-28,france,nuclear,6692493
2015-03-28,france,renewable_ex_nuclear,2083406
2015-03-28,germany,fossil,2888399.5
2015-03-28,germany,nuclear,1374098.5
2015-03-28,germany,other,633354.25
2015-03-28,germany,renewable_ex_nuclear,4541404
2015-03-28,greece,fossil,308944
2015-03-28,greece,renewable_ex_nuclear,218825
2015-03-28,hungary,fossil,148870.75
2015-03-28,hungary,nuclear,256175.25
2015-03-28,hungary,other,13538.25
2015-03-28,hungary,renewable_ex_nuclear,47792.75
2015-03-28,ireland,fossil,236687
2015-03-28,ireland,other,175.5
2015-03-28,ireland,renewable_ex_nuclear,204061.5
2015-03-28,latvia,fossil,12401
2015-03-28,latvia,other,13657
2015-03-28,latvia,renewable_ex_nuclear,77018
2015-03-28,lithuania,fossil,20563
2015-03-28,lithuania,other,1898
2015-03-28,lithuania,renewable_ex_nuclear,55437
2015-03-28,luxembourg,fossil,7095.5
2015-03-28,luxembourg,renewable_ex_nuclear,8914.25
2015-03-28,montenegro,fossil,27053
2015-03-28,montenegro,renewable_ex_nuclear,6600
2015-03-28,netherlands,fossil,646545.5
2015-03-28,netherlands,nuclear,70255.75
2015-03-28,netherlands,other,907937.5
2015-03-28,netherlands,renewable_ex_nuclear,47021.5
2015-03-28,norway,fossil,53780
2015-03-28,norway,other,7846
2015-03-28,norway,renewable_ex_nuclear,2267392
2015-03-28,poland,fossil,2060985
2015-03-28,poland,renewable_ex_nuclear,418535
2015-03-28,portugal,fossil,230098
2015-03-28,portugal,other,7104
2015-03-28,portugal,renewable_ex_nuclear,508032
2015-03-28,romania,fossil,377186
2015-03-28,romania,nuclear,169013
2015-03-28,romania,renewable_ex_nuclear,504677
2015-03-28,slovakia,fossil,48080
2015-03-28,slovakia,nuclear,206386
2015-03-28,slovakia,other,59415
2015-03-28,slovakia,renewable_ex_nuclear,123334
2015-03-28,slovenia,fossil,66141
2015-03-28,slovenia,nuclear,100195
2015-03-28,slovenia,renewable_ex_nuclear,75666
2015-03-28,spain,fossil,912028
2015-03-28,spain,nuclear,1020472
2015-03-28,spain,other,11207
2015-03-28,spain,renewable_ex_nuclear,2167153
2015-03-28,sweden,nuclear,1011207
2015-03-28,sweden,other,138966
2015-03-28,sweden,renewable_ex_nuclear,1295670
2015-03-28,switzerland,fossil,2049
2015-03-28,switzerland,renewable_ex_nuclear,4659
2015-04-04,austria,fossil,187940.75
2015-04-04,austria,other,77412.25
2015-04-04,austria,renewable_ex_nuclear,640721
2015-04-04,belgium,fossil,413700
2015-04-04,belgium,nuclear,347508
2015-04-04,belgium,other,93516
2015-04-04,belgium,renewable_ex_nuclear,176410
2015-04-04,bulgaria,fossil,340786
2015-04-04,bulgaria,nuclear,285654
2015-04-04,bulgaria,renewable_ex_nuclear,230656
2015-04-04,czech_republic,fossil,706500
2015-04-04,czech_republic,nuclear,498874
2015-04-04,czech_republic,other,17509
2015-04-04,czech_republic,renewable_ex_nuclear,216676
2015-04-04,denmark,fossil,281317
2015-04-04,denmark,renewable_ex_nuclear,151662
2015-04-04,estonia,fossil,108131
2015-04-04,estonia,renewable_ex_nuclear,23615
2015-04-04,finland,fossil,276310
2015-04-04,finland,nuclear,397688
2015-04-04,finland,other,29718
2015-04-04,finland,renewable_ex_nuclear,385193
2015-04-04,france,fossil,475288
2015-04-04,france,nuclear,6379347
2015-04-04,france,renewable_ex_nuclear,1668492
2015-04-04,germany,fossil,3749007
2015-04-04,germany,nuclear,1325173.75
2015-04-04,germany,other,891506
2015-04-04,germany,renewable_ex_nuclear,2498109.25
2015-04-04,greece,fossil,320844
2015-04-04,greece,renewable_ex_nuclear,277490
2015-04-04,hungary,fossil,91191.5
2015-04-04,hungary,nuclear,206072.75
2015-04-04,hungary,other,14675.5
2015-04-04,hungary,renewable_ex_nuclear,39050.25
2015-04-04,ireland,fossil,347664
2015-04-04,ireland,other,135
2015-04-04,ireland,renewable_ex_nuclear,56876
2015-04-04,latvia,fossil,2306
2015-04-04,latvia,other,13765
2015-04-04,latvia,renewable_ex_nuclear,92157
2015-04-04,lithuania,fossil,9698
2015-04-04,lithuania,other,1706
2015-04-04,lithuania,renewable_ex_nuclear,51323
2015-04-04,luxembourg,fossil,6978.5
2015-04-04,luxembourg,renewable_ex_nuclear,5731.75
2015-04-04,montenegro,fossil,28087
2015-04-04,montenegro,renewable_ex_nuclear,9090
2015-04-04,netherlands,fossil,696221
2015-04-04,netherlands,nuclear,70250.75
2015-04-04,netherlands,other,697509
2015-04-04,netherlands,renewable_ex_nuclear,5416.75
2015-04-04,norway,fossil,53430
2015-04-04,norway,other,5658
2015-04-04,norway,renewable_ex_nuclear,2273448
2015-04-04,poland,fossil,2000849
2015-04-04,poland,renewable_ex_nuclear,224853
2015-04-04,portugal,fossil,277672
2015-04-04,portugal,other,5674
2015-04-04,portugal,renewable_ex_nuclear,455798
2015-04-04,romania,fossil,359979
2015-04-04,romania,nuclear,169814
2015-04-04,romania,renewable_ex_nuclear,691424
2015-04-04,slovakia,fossil,56107
2015-04-04,slovakia,nuclear,203361
2015-04-04,slovakia,other,59683
2015-04-04,slovakia,renewable_ex_nuclear,123081
2015-04-04,slovenia,fossil,57742
2015-04-04,slovenia,nuclear,100194
2015-04-04,slovenia,renewable_ex_nuclear,53561
2015-04-04,spain,fossil,965547
2015-04-04,spain,nuclear,1021125
2015-04-04,spain,other,5742
2015-04-04,spain,renewable_ex_nuclear,1981431
2015-04-04,sweden,nuclear,1098295
2015-04-04,sweden,other,131968
2015-04-04,sweden,renewable_ex_nuclear,1338658
2015-04-04,switzerland,fossil,493
2015-04-04,switzerland,renewable_ex_nuclear,4907
2015-04-11,austria,fossil,191703.75
2015-04-11,austria,other,82808.25
2015-04-11,austria,renewable_ex_nuclear,686262.75
2015-04-11,belgium,fossil,363912
2015-04-11,belgium,nuclear,345912
2015-04-11,belgium,other,81160
2015-04-11,belgium,renewable_ex_nuclear,234916
2015-04-11,bulgaria,fossil,403914
2015-04-11,bulgaria,nuclear,149196
2015-04-11,bulgaria,renewable_ex_nuclear,194762
2015-04-11,czech_republic,fossil,679403
2015-04-11,czech_republic,nuclear,495442
2015-04-11,czech_republic,other,17487
2015-04-11,czech_republic,renewable_ex_nuclear,244978
2015-04-11,denmark,fossil,214366
2015-04-11,denmark,renewable_ex_nuclear,414827
2015-04-11,estonia,fossil,106486
2015-04-11,estonia,renewable_ex_nuclear,22341
2015-04-11,finland,fossil,248654
2015-04-11,finland,nuclear,394761
2015-04-11,finland,other,29449
2015-04-11,finland,renewable_ex_nuclear,376161
2015-04-11,france,fossil,388231
2015-04-11,france,nuclear,6037583
2015-04-11,france,renewable_ex_nuclear,1486576
2015-04-11,germany,fossil,3328050.25
2015-04-11,germany,nuclear,1331422.75
2015-04-11,germany,other,685829.5
2015-04-11,germany,renewable_ex_nuclear,3774460.75
2015-04-11,greece,fossil,277433
2015-04-11,greece,renewable_ex_nuclear,222226
2015-04-11,hungary,fossil,95736
2015-04-11,hungary,nuclear,204334.75
2015-04-11,hungary,other,13771.5
2015-04-11,hungary,renewable_ex_nuclear,32332.25
2015-04-11,ireland,fossil,287321
2015-04-11,ireland,other,175
2015-04-11,ireland,renewable_ex_nuclear,118689
2015-04-11,latvia,fossil,7886
2015-04-11,latvia,other,13778
2015-04-11,latvia,renewable_ex_nuclear,90544
2015-04-11,lithuania,fossil,18980
2015-04-11,lithuania,other,1618
2015-04-11,lithuania,renewable_ex_nuclear,52232
2015-04-11,luxembourg,fossil,5862.5
2015-04-11,luxembourg,renewable_ex_nuclear,5658.5
2015-04-11,montenegro,fossil,26499
2015-04-11,montenegro,renewable_ex_nuclear,4759
2015-04-11,netherlands,fossil,672804.5
2015-04-11,netherlands,nuclear,70092.5
2015-04-11,netherlands,other,741296.75
2015-04-11,netherlands,renewable_ex_nuclear,20616
2015-04-11,norway,fossil,40363
2015-04-11,norway,other,8288
2015-04-11,norway,renewable_ex_nuclear,2037424
